,Unnamed: 0,title,company,location,salary,summary
147,70,"Senior Specialist, Federal Data Scientist",KPMG,"Chicago, IL 60601 (The Loop area)",,"Support Data Science and Machine Learning intensive engagements with a primary focus on client delivery and project management of teams with Data Scientists,…"
148,71,Chatbot Architect/ Integration Specialist,Deloitte,"Chicago, IL 60606 (The Loop area)",,"Chatbot solution architect and integrations specialist supports the infrastructure, maintenance, and operations of the Google Dialogflow chatbots/voicebots, as…"
149,72,Google Cloud Architect Specialist Master,Deloitte,"Chicago, IL 60606 (The Loop area)",,"In partnership with other leaders in the firm, you will focus on developing, selling and delivering leading edge cloud solutions using Google Cloud and, as a…"
150,73,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Chicago, IL 60606 (The Loop area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
151,74,Professional Services Regional Manager,Neo4j,"Remote in Chicago, IL",,Collaborating with other Neo4j departments to meet overall business and customer outcome goals.Through the delivery of consulting and training services.
152,75,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Chicago, IL 60606 (The Loop area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
153,76,Salesforce Technical Architect-Specialist Master,Deloitte,"Chicago, IL 60606 (The Loop area)",,Customer & Marketing is creating a new model for a new age-we're an agency and a consultancy.A Specialist Master at Deloitte has deep expertise in a subject…
154,77,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Chicago, IL 60606 (The Loop area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
155,78,Salesforce Specialist Master (Technical),Deloitte,"Chicago, IL 60606 (The Loop area)",,Customer & Marketing is creating a new model for a new age-we're an agency and a consultancy.A Specialist Master at Deloitte has deep expertise in a subject…
156,79,newAnalytics Specialist - People Analytics Group,Seyfarth,"Chicago, IL 60606 (The Loop area)",,As an Analytics Specialist in the People Analytics group you will be responsible for supporting key client relationships within the People Analytics Practice…
157,80,newInside Sales Account Executive (Luxury Specialist),The RealReal,"Remote in Chicago, IL 60611",,"For this role you'll be focused on self sourcing, referrals and using leads from the Business Development Representatives (BDR) to drive new business."
158,81,Resales Specialist (Sales Associate),The RealReal,"Chicago, IL 60611 (Streeterville area)",,Bonus | Benefits | Perks.Base Pay PLUS uncapped bonus- $1000/month bonus (at target).$500+ /month bonus potential for consignor referrals (uncapped).
159,82,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Chicago, IL 60601",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
160,83,Inventory Specialist,Shelf Engine,"Chicago, IL",,"We harness the power of AI to provide real-time, intelligent forecasting and fully automated ordering to food retailers across the United States."
161,84,Application Platform Sales Specialist,Red Hat,"Chicago, IL",,"In this role, you will work with the local Sales team to enable customers to define, develop, and deploy their technology modernization strategies."
162,0,"Field Support Specialist - Los Angeles, CA",Williams Sonoma,"Los Angeles, CA",,"Since 2012, our team of inventors, technologists, brand experts, and changemakers, have been reinventing the retail customer shopping journey through…"
163,1,newTalent Acquisition Specialist - Tech (Remote),FloQast,"Remote in Los Angeles, CA 91411",,"We are looking for motivated individuals with technical recruiting experience, from sourcing and attracting candidates to interviewing and hiring great…"
164,2,Artificial Intelligence Specialist,Accenture,"Los Angeles, CA 90013 (Downtown area)",,"The Artificial Intelligence Specialist will provide strategy, architecture, and guidance to govern the product development activities for the enhancement,…"
165,3,Technology Specialist - REMOTE,Deloitte,"Remote in Los Angeles, CA 90013",,"By joining our team, you can help clients achieve impact and value from their investments in both people and technology that support enterprise-wide operations,…"
166,4,Amazon Connect Specialist Leader,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,If you are a highly technical person and can dive deep and build complex AWS optimized architectures and assist Clients in building and deploying Amazon Connect…
167,5,Cloud Software Engineer Specialist,Accenture,"Los Angeles, CA 90013 (Downtown area)",,"To accelerate our customer's transformation leveraging cloud, we combine world-class learning and talent development expertise; deep experience in cloud change…"
168,6,Amazon Connect Specialist Senior,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,If you are a highly technical person and can dive deep and build complex AWS optimized architectures and assist Clients in building and deploying Amazon Connect…
169,7,Chatbot Architect/ Integration Specialist,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Chatbot solution architect and integrations specialist supports the infrastructure, maintenance, and operations of the Google Dialogflow chatbots/voicebots, as…"
170,8,TMT/Telecommunications Cloud Transformation Specialist Maste...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"We are poised to help clients shape their evolving business models, scale and transform their operations, modernize their processes and technologies, and…"
171,9,Product Support Specialist,FloQast,"Los Angeles, CA 91411 (Van Nuys area)",,"Visa sponsorship is NOT available at this time.Take ownership of reported customer issues, research, troubleshoot, identify solutions, and communicate directly…"
172,10,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
173,11,Google Cloud Architect Specialist Master,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"In partnership with other leaders in the firm, you will focus on developing, selling and delivering leading edge cloud solutions using Google Cloud and, as a…"
174,12,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
175,13,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
176,14,Luxury Account Specialist,The RealReal,"Los Angeles, CA",,"The RealReal is looking for independent, entrepreneurial individuals who have the ability to work with very discerning clientele and have a passion for luxury…"
177,15,"Field Support Specialist - Los Angeles, CA",Williams Sonoma,"Los Angeles, CA",,"Since 2012, our team of inventors, technologists, brand experts, and changemakers, have been reinventing the retail customer shopping journey through…"
178,16,newTalent Acquisition Specialist - Tech (Remote),FloQast,"Remote in Los Angeles, CA 91411",,"We are looking for motivated individuals with technical recruiting experience, from sourcing and attracting candidates to interviewing and hiring great…"
179,17,Artificial Intelligence Specialist,Accenture,"Los Angeles, CA 90013 (Downtown area)",,"The Artificial Intelligence Specialist will provide strategy, architecture, and guidance to govern the product development activities for the enhancement,…"
180,18,Technology Specialist - REMOTE,Deloitte,"Remote in Los Angeles, CA 90013+4 locations",,"By joining our team, you can help clients achieve impact and value from their investments in both people and technology that support enterprise-wide operations,…"
181,19,Cloud Software Engineer Specialist,Accenture,"Los Angeles, CA 90013 (Downtown area)",,"To accelerate our customer's transformation leveraging cloud, we combine world-class learning and talent development expertise; deep experience in cloud change…"
182,20,TMT/Telecommunications Cloud Transformation Specialist Maste...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"We are poised to help clients shape their evolving business models, scale and transform their operations, modernize their processes and technologies, and…"
183,21,Product Support Specialist,FloQast,"Los Angeles, CA 91411 (Van Nuys area)",,"Visa sponsorship is NOT available at this time.Take ownership of reported customer issues, research, troubleshoot, identify solutions, and communicate directly…"
184,22,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
185,23,Google Cloud Architect Specialist Master,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"In partnership with other leaders in the firm, you will focus on developing, selling and delivering leading edge cloud solutions using Google Cloud and, as a…"
186,24,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
187,25,Luxury Account Specialist,The RealReal,"Los Angeles, CA",,"The RealReal is looking for independent, entrepreneurial individuals who have the ability to work with very discerning clientele and have a passion for luxury…"
188,26,FIne Jewelry & Watch Specialist,The RealReal,"Los Angeles, CA",,Total potential compensation over $27 per hour compensation with incentive pay programs.Base Pay Plus Incentive Pay Programs.$50 in monthly food credits.
189,27,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Los Angeles, CA 90013",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
190,28,newInside Sales Account Manager (Luxury Account Specialist),The RealReal,"Remote in Los Angeles, CA",,"As an LAS, you will drive repeat business by acquiring consigned items from our existing clients.Base Pay PLUS uncapped commission."
191,29,EdTech Specialist,SADA,"Los Angeles, CA",,"You will apply your EdTech industry and solution expertise toward guiding engineering efforts in developing compelling, repeatable solutions, supporting…"
192,30,Amazon Connect Specialist Leader,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,If you are a highly technical person and can dive deep and build complex AWS optimized architectures and assist Clients in building and deploying Amazon Connect…
193,31,Cloud Software Engineer Specialist,Accenture,"Los Angeles, CA 90013 (Downtown area)",,"To accelerate our customer's transformation leveraging cloud, we combine world-class learning and talent development expertise; deep experience in cloud change…"
194,32,Amazon Connect Specialist Senior,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,If you are a highly technical person and can dive deep and build complex AWS optimized architectures and assist Clients in building and deploying Amazon Connect…
195,33,Chatbot Architect/ Integration Specialist,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Chatbot solution architect and integrations specialist supports the infrastructure, maintenance, and operations of the Google Dialogflow chatbots/voicebots, as…"
196,34,TMT/Telecommunications Cloud Transformation Specialist Maste...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"We are poised to help clients shape their evolving business models, scale and transform their operations, modernize their processes and technologies, and…"
197,35,Product Support Specialist,FloQast,"Los Angeles, CA 91411 (Van Nuys area)",,"Visa sponsorship is NOT available at this time.Take ownership of reported customer issues, research, troubleshoot, identify solutions, and communicate directly…"
198,36,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
199,37,Google Cloud Architect Specialist Master,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"In partnership with other leaders in the firm, you will focus on developing, selling and delivering leading edge cloud solutions using Google Cloud and, as a…"
200,38,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
201,39,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
202,40,Luxury Account Specialist,The RealReal,"Los Angeles, CA",,"The RealReal is looking for independent, entrepreneurial individuals who have the ability to work with very discerning clientele and have a passion for luxury…"
203,41,FIne Jewelry & Watch Specialist,The RealReal,"Los Angeles, CA",,Total potential compensation over $27 per hour compensation with incentive pay programs.Base Pay Plus Incentive Pay Programs.$50 in monthly food credits.
204,42,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Los Angeles, CA 90013",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
205,43,newInside Sales Account Manager (Luxury Account Specialist),The RealReal,"Remote in Los Angeles, CA",,"As an LAS, you will drive repeat business by acquiring consigned items from our existing clients.Base Pay PLUS uncapped commission."
206,44,EdTech Specialist,SADA,"Los Angeles, CA",,"You will apply your EdTech industry and solution expertise toward guiding engineering efforts in developing compelling, repeatable solutions, supporting…"
207,45,Amazon Connect Specialist Leader,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,Do you like helping customers implement innovative AI driven cloud based omni channel contact centers and solve technical problems?
208,46,Cloud Software Engineer Specialist,Accenture,"Los Angeles, CA 90013 (Downtown area)",,"A leading partner to the world’s major cloud providers, including AWS, Azure, and Google, and ranked #1 for cloud-native engineering talents."
209,47,Amazon Connect Specialist Senior,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,Do you like helping customers implement innovative AI driven cloud based omni channel contact centers and solve technical problems?
210,48,Chatbot Architect/ Integration Specialist,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Chatbot solution architect and integrations specialist supports the infrastructure, maintenance, and operations of the Google Dialogflow chatbots/voicebots, as…"
211,49,TMT/Telecommunications Cloud Transformation Specialist Maste...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Telecom Networks Cloud Operations Transformation Specialist Master.Our Telecommunications, Media and Technology (TMT) industry clients include some of the most…"
212,50,Product Support Specialist,FloQast,"Los Angeles, CA 91411 (Van Nuys area)",,"FloQast is fanatic about the success of our clients, and the Product Support team owns several internal and external initiatives that deliver on our promise to…"
213,51,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
214,52,Google Cloud Architect Specialist Master,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,Deloitte is a historic leader in the industry's multi-year journey to cloud.Our clients have turned the corner and are engaging Deloitte for assistance in…
215,53,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"At Deloitte Consulting LLP, our Core Technology Operations (CTO) specialists provide end-to-end services to help our client organizations manage their portfolio…"
216,54,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"At Deloitte Consulting LLP, our Core Technology Operations (CTO) specialists provide end-to-end services to help our client organizations manage their portfolio…"
217,55,Luxury Account Specialist,The RealReal,"Los Angeles, CA",,"The RealReal is looking for independent, entrepreneurial individuals who have the ability to work with very discerning clientele and have a passion for luxury…"
218,56,FIne Jewelry & Watch Specialist,The RealReal,"Los Angeles, CA",,"As a Fine Jewelry & Watch Specialist, you will be responsible for authenticating, evaluating and inspecting all Fine and Fashion Consigned Jewelry & Watch…"
219,57,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Los Angeles, CA 90013",,"Who is Recruiting from Scratch:Recruiting from Scratch is a premier talent firm that focuses on placing the best product managers, software, and hardware…"
220,58,newInside Sales Account Manager (Luxury Account Specialist),The RealReal,"Remote in Los Angeles, CA",,"The Luxury Account Specialist (LAS) is a key inside sales position at The RealReal.As an LAS, you will drive repeat business by acquiring consigned items from…"
221,59,EdTech Specialist,SADA,"Los Angeles, CA",,Join SADA as an EdTech Specialist!SADA's mission is to increase the capabilities of people and the performance of the organizations we serve.
222,60,Amazon Connect Specialist Leader,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,If you are a highly technical person and can dive deep and build complex AWS optimized architectures and assist Clients in building and deploying Amazon Connect…
223,61,Cloud Software Engineer Specialist,Accenture,"Los Angeles, CA 90013 (Downtown area)",,"To accelerate our customer's transformation leveraging cloud, we combine world-class learning and talent development expertise; deep experience in cloud change…"
224,62,Amazon Connect Specialist Senior,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,If you are a highly technical person and can dive deep and build complex AWS optimized architectures and assist Clients in building and deploying Amazon Connect…
225,63,Chatbot Architect/ Integration Specialist,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Chatbot solution architect and integrations specialist supports the infrastructure, maintenance, and operations of the Google Dialogflow chatbots/voicebots, as…"
226,64,TMT/Telecommunications Cloud Transformation Specialist Maste...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"We are poised to help clients shape their evolving business models, scale and transform their operations, modernize their processes and technologies, and…"
227,65,Product Support Specialist,FloQast,"Los Angeles, CA 91411 (Van Nuys area)",,"Visa sponsorship is NOT available at this time.Take ownership of reported customer issues, research, troubleshoot, identify solutions, and communicate directly…"
228,66,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
229,67,Google Cloud Architect Specialist Master,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"In partnership with other leaders in the firm, you will focus on developing, selling and delivering leading edge cloud solutions using Google Cloud and, as a…"
230,68,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
231,69,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
232,70,Luxury Account Specialist,The RealReal,"Los Angeles, CA",,"The RealReal is looking for independent, entrepreneurial individuals who have the ability to work with very discerning clientele and have a passion for luxury…"
233,71,FIne Jewelry & Watch Specialist,The RealReal,"Los Angeles, CA",,Total potential compensation over $27 per hour compensation with incentive pay programs.Base Pay Plus Incentive Pay Programs.$50 in monthly food credits.
234,72,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Los Angeles, CA 90013",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
235,73,newInside Sales Account Manager (Luxury Account Specialist),The RealReal,"Remote in Los Angeles, CA",,"As an LAS, you will drive repeat business by acquiring consigned items from our existing clients.Base Pay PLUS uncapped commission."
236,74,EdTech Specialist,SADA,"Los Angeles, CA",,"You will apply your EdTech industry and solution expertise toward guiding engineering efforts in developing compelling, repeatable solutions, supporting…"
237,75,Amazon Connect Specialist Leader,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,If you are a highly technical person and can dive deep and build complex AWS optimized architectures and assist Clients in building and deploying Amazon Connect…
238,76,Cloud Software Engineer Specialist,Accenture,"Los Angeles, CA 90013 (Downtown area)",,"To accelerate our customer's transformation leveraging cloud, we combine world-class learning and talent development expertise; deep experience in cloud change…"
239,77,Amazon Connect Specialist Senior,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,If you are a highly technical person and can dive deep and build complex AWS optimized architectures and assist Clients in building and deploying Amazon Connect…
240,78,Chatbot Architect/ Integration Specialist,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"Chatbot solution architect and integrations specialist supports the infrastructure, maintenance, and operations of the Google Dialogflow chatbots/voicebots, as…"
241,79,TMT/Telecommunications Cloud Transformation Specialist Maste...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"We are poised to help clients shape their evolving business models, scale and transform their operations, modernize their processes and technologies, and…"
242,80,Product Support Specialist,FloQast,"Los Angeles, CA 91411 (Van Nuys area)",,"Visa sponsorship is NOT available at this time.Take ownership of reported customer issues, research, troubleshoot, identify solutions, and communicate directly…"
243,81,"Full Stack Development, Specialist Master - Applied AI",Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"At Deloitte you will manage and deliver components of client engagements that identify, design, and implement technology and creative business solutions for…"
244,82,Google Cloud Architect Specialist Master,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"In partnership with other leaders in the firm, you will focus on developing, selling and delivering leading edge cloud solutions using Google Cloud and, as a…"
245,83,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
246,84,Core Technology Operations - Application Lifecycle Managemen...,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,"You will work with global functional and technical teams on engagements that leverage a high degree of automation, the latest technologies and cut across…"
247,85,Luxury Account Specialist,The RealReal,"Los Angeles, CA",,"The RealReal is looking for independent, entrepreneurial individuals who have the ability to work with very discerning clientele and have a passion for luxury…"
248,86,FIne Jewelry & Watch Specialist,The RealReal,"Los Angeles, CA",,Total potential compensation over $27 per hour compensation with incentive pay programs.Base Pay Plus Incentive Pay Programs.$50 in monthly food credits.
249,87,QA and ML Data Labeling Specialist at Series A Startup,Recruiting From Scratch,"Remote in Los Angeles, CA 90013",,They are shifting the entire landscape of data protection technology through automation and machine learning.Develop and improve QA and data labeling workflows…
250,88,newInside Sales Account Manager (Luxury Account Specialist),The RealReal,"Remote in Los Angeles, CA",,"As an LAS, you will drive repeat business by acquiring consigned items from our existing clients.Base Pay PLUS uncapped commission."
251,89,EdTech Specialist,SADA,"Los Angeles, CA",,"You will apply your EdTech industry and solution expertise toward guiding engineering efforts in developing compelling, repeatable solutions, supporting…"
252,0,Office of AI Scholarship - QuantumBlack,McKinsey & Company,London,,These tools draw on the latest insights from our client work and research & development efforts and deliver solutions as part of delightful experiences.
253,1,AI Specialist - Research Scientist,Meta,London,,"Individuals in this role are expected to be recognized experts in identified research areas such as artificial intelligence, machine learning, computational…"
254,2,newPartner Technical Specialist - AI Applications -Supply Chain,IBM,London,,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
255,3,Junior Legal and Product Specialist,Robin AI,Hybrid remote in London,,"Robin AI is an exciting, venture-backed technology start-up using software, artificial intelligence and human intelligence to make contracts simple."
256,4,newStorage Brand Technical Specialist - Data & AI,IBM,London,,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
257,5,newProject Specialist,Vodafone,London,,"You will be responsible for delivering small projects or work packages for customers, either independently or as part of a larger project or programme."
258,6,newData AI Sales Specialist,IBM,London,,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
259,7,Brand Partner Specialist: AI Apps Portfolio,IBM,London,,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
260,8,AI/ML Fellowship,GSK,London,,"In addition, the researcher will learn about the pharmaceutical industry and software engineering, and translate their research into tools that aid discovery…"
261,9,Data & AI Technical Sales Specialist,IBM,London,,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
262,10,AI Chatbot Specialist (Build & Conversation Design),Vodafone,Hybrid remote in London,,"You will be part of our TOBi Chatbot team, and be responsible for translating customer insights into engaging customer chatbot journeys using the IBM Watson…"
263,11,AI Chatbot Specialist,Computacenter,Hatfield AL10,,We’re looking for a talented individual who has a strong understanding of all things digital and believes in the power of chatbots to transform the way we…
264,12,Business Psychologist UK - INTERNSHIP,Assessfirst,Remote in London SW1A,,Work alongside behavioural scientists and machine learning specialists in predicting human potential and performance by developing new AI-based solutions;
265,13,newChargeback and Recoveries Specialist,Lendable,Remote in London EC2A,,"London, Fraud and Financial Crime Team.Backed by top investors including* Balderton Capital* and *Goldman Sachs*.How you’ll impact those objectives*."
266,14,AI Specialist - Software Engineer,Meta,London,,The ideal candidate will have industry experience working on a range of problems.Apply relevant AI and machine learning techniques to build intelligent rich…
267,15,IT Support Specialist,Cervest,Remote in London,,Cervest is building the world's first open access AI-powered Climate Intelligence platform.We're a Certified B Corporation with a vision to build a climate…
268,16,Startup Specialist SA - AI/ML,AWS EMEA SARL (UK Branch),London,,"Background in any of the following: Cloud Architecture, DevOps, Software Development, Infrastructure Architecture, ML Engineering or Data Science."
269,17,Digital Document Services Specialist - London,"JPMorgan Chase Bank, N.A.",London,,Digital Document Services (DDS) provides a wide range of capabilities spanning the document lifecycle.Our services address industry wide document challenges in…
270,18,"newCustomer Engineer Specialist, Machine Learning",Google,London,,Experience as a technical sales engineer in a cloud computing environment or in a customer-facing role.Experience with cloud-based machine learning solutions…
271,19,Partner Technical Specialist - Data & AI,IBM,London,,The IBM Ecosystem team needs Data & AI pre-sales specialists like you to join our diverse team in the UK and Ireland.Are you craving to learn more?
272,20,Applied AI/ML Associate - Digital Private Markets (in CIB),"JPMorgan Chase Bank, N.A.",London,,"The small, pragmatic cross-disciplinary team building the product brings together data scientists, finance specialists, former entrepreneurs, product managers,…"
273,21,Product Support Specialist,Pulsar Platform,Remote in London,,"Based: Head Office, London, with home working considered.WHO WE’RE LOOKING FOR.We are looking for a Product Support Specialist to join the Product team in our…"
274,22,Customer Support Specialist,ThoughtRiver,London,,"We are an experienced team that is reducing time to signature for general counsel, their sales and procurement teams and service providers."
275,23,Integration Specialist,Behold.ai,London,,"We are looking for a motivated, skilled and experienced customer facing Integration Specialist to work with both UK & USA teams on the integration and…"
276,24,Software Development Internship - 2022 UK Summer Internship...,Verisk,London,,"At the heart of what we do is help clients manage risk.Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial…"
277,25,Brand Sales Specialist - Data & AI,IBM,London,,"At IBM, work is more than a job - it's a calling: To build.To think along with clients and sell.Not just to do something better, but to attempt things you've…"
278,26,newConsumer Relations Specialist (6 Months FTC),Red Bull,London,,"Red Bull UK are currently recruiting for a Consumer Relations Specialist to join our communications team based in London, UK.Areas that play to your strengths."
279,27,newDirector - Analytics & AI,Capgemini Invent,London,,In the A&AI team we are Capgemini specialist business analytics and strategic modelling capability.Who you’ll be working with:An overview of the role:
280,28,newCognos Analytics Specialist,IBM,London,,Would you like to work in a fun and experimental studio atmosphere?Do you want to help us transform the way IBM engages with its Business Partners?
281,29,UKI AI Apps Brand Sales Specialist,IBM,London,,"These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable…"
282,30,"Automation & RPA, AI, Analytics Graduate",Atos,London,,"Everybody’s talking about intelligent automation.As a consultant in this constantly evolving area, you’ll also enjoy unrivalled challenges and work alongside…"
283,31,newBand 8b Head of Actionable Intelligence,Barking Havering and Redbridge Univ Hospitals NHS...,Romford RM7,"£59,731 - £68,829 a year","The Head of Actionable Intelligence will provide leadership and expert advice to all staff, senior leaders and external agencies on matters related to…"
284,32,Business Analytics Specialist,Sage,Hybrid remote in London,,"Job Description This role will liaise with stakeholders across the organisation to map out business processes, promote the utilisation of data to provide…"
285,33,newRecords Manager,Marine Management Organisation,North London,"£29,179 - £38,387 a year","This specialist role will work very closely with data protection and security colleagues within the DTI team, helping to champion each other’s needs."
286,34,Client Technology - Experience Researchers,EY,London SE1,,"Owns the delivery of User Experience research activities to inform digital products and the user experience across projects, presenting to and collaborating…"
287,35,International Payroll Specialist,Stats Perform,London,,"Reports To (title): Global Payroll Manager.As the Global Payroll Advisor for the UK and various International locations, you are responsible for coordinating,…"
288,36,Bilingual Customer Service Specialist - Fluent in Italian (R...,Shopify,Remote in London,,We are looking for Bilingual Customer Service Specialists to help our ever-growing diverse merchant (users of Shopify) base.Adhere to a daily schedule.
289,37,ER Specialist,career moves group,London,"£60,000 - £66,000 a year",This is an exciting and varied specialist role which aims to make a real difference in handling issues at an individual level.
290,38,INFORMATION MANAGEMENT SPECIALIST,Bangura Solutions,London,,You will be working with the Head of Data Governance within the Digital and Data Services Directorate in providing specialist technical expertise in Data…
291,39,Custody Operations - Data Specialist Analyst,"JPMorgan Chase Bank, N.A.",London,,"Conduct analysis and investigation of operational data issues through trend analysis, root cause analysis and deep dives."
292,40,newTeam Administrator,Wood Mackenzie,London,,"Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial services markets so they can make faster and more…"
293,41,newSenior Global Mobility Specialist,Databricks,London,,"You will report to the Senior Manager Global Mobility and be the main contact in EMEA for all things Mobility, including facilitating EMEA temporary assignments…"
294,42,Data Science Graduate- Sustainability,AWS EMEA SARL (UK Branch),London,,"Security Consultant - supports our services that have a focus on enabling security specialists using AWS Services including Identity Access Management (IAM),…"
295,43,Data Science Graduate Career Accelerator,Bluetownonline Ltd,Remote in London,"£33,000 a year",Then go on to cover data science specialist topics including.You must be based in the UK and have at least 30 months leave to remain.
296,44,"newTechnical Specialist, Technical Services",eSentire,Remote in London,,The individual is responsible for providing in-depth support of eSentire flagship products and services to our clients globally.
297,45,"ML BD, Startups & VC",AWS EMEA SARL (UK Branch),London,,"MS or PhD in Computer Science, ideally with a focus on ML or a related field.5+ years of customer-facing business experience."
298,46,Data Science - Customer Success Specialist,causaLens,Hybrid remote in London W12,,"A successful data scientist in this role will be comfortable speaking with clients, understanding their KPIs, and ultimately translating their requirements into…"
