,Unnamed: 0,title,company,location,salary,summary
151,53,"Game Designer, New Game",Niantic,"Hybrid remote in Seattle, WA+2 locations",,"Create, test, and tune game play balance throughout the product life-cycle.Create and run global live events and new game content."
152,54,Principal Creative Game Designer,Wizards of the Coast,"Renton, WA 98057",,"Leadership Experience: 6+ years of creative team management experience, with a passion for leading, encouraging, and nurturing a diverse group of creative…"
153,55,Software Engineer II - Content Creation (Remote Eligible),Smartsheet,"Remote in Bellevue, WA 98004+1 location",,"You will report to our Engineering Manager based in our Bellevue, WA office and you also have the option to work remotely from any Smartsheet registered…"
154,56,End to End Software Engineer with Technical Writing Skills,CSI Interfusion,"Temporarily Remote in Redmond, WA 98052",,Evaluate the documents and samples of the platform/services from a developer customer's perspective.Working with the product team to improve the quality of the…
155,57,"Software Engineering Manager, Transcription",Axon,"Remote in Seattle, WA 98103",,3+ years of experience leading software developers building customer-facing software applications.You are a Software Engineering Manager with experience…
156,58,iOS Audio/Video Engineer at Interactive Music App,Recruiting From Scratch,"Remote in Seattle, WA 98105+1 location",,"Collaborate with a small, tight knit team to develop a modern consumer mobile app.Create a realtime, interactive mobile music experience with video streaming,…"
157,59,"Manager, Engineering - Content Creation (Remote Eligible)",Smartsheet,"Remote in Bellevue, WA 98004",,Our business is built on finding top-grade talent and empowering them to improve our service offerings.Manage a team of software engineers to deliver great…
158,0,Creative Developer,OpenAI,"San Francisco, CA",,"Manage the day-to-day of the openai.com website, which pushes a million monthly unique page views.Maintain and grow a library of UI components used across…"
159,1,"newCreative Coder, Block Brand + Purpose",Block,"San Francisco, CA",,We're looking for a creative coder to help bring the Block brand to life through creative interactive experiences.Participate in concept development iteration.
160,2,"Head of Builder Web Experience, AWS Developer Marketing","Amazon Web Services, Inc.","San Francisco, CA",,Accomplished range of skills from high level strategic thinking to creative and detailed execution.Create a content strategy that ensures highly credible and…
161,3,Digital Content Coordinator,Potato London Ltd,"San Francisco, CA",,In this role you will manage engagement between other stakeholders and management.You will be in charge of maintaining a content backlog and ensuring a…
162,4,"Creative Technologist, Creative Shop Labs",Meta,"San Francisco, CA 94105 (Financial District/South Beach area)",,"5+ years of experience in creative technology, or similar role.Portfolio of projects that demonstrate your skills as a technologist/developer."
163,5,"Creative Software Engineer, Block Brand + Purpose",Block,"San Francisco, CA",,We're looking for a creative software engineer to help bring the Block brand to life through creative interactive experiences.Experience with WebGL and GLSL.
164,6,"Sr. Marketing Mgr, Game Developer Relations",Dolby,"San Francisco, CA",,"Host developers for demos of Dolby’s gaming products, both onsite and offsite.Create engaging sales materials, including pitch decks and demos, to drive…"
165,7,Senior Game Designer,Together Labs,"Redwood City, CA 94063",,Strong creative and conceptual skills.WithMe is looking for a game designer to join the team.This position is responsible for generating new social game…
166,8,Creative Technologist - Wayfair Next,Wayfair,"San Francisco, CA",,"Not just an engineering and creative mindset, but an entrepreneurial mindset.Participate in the tech & creative community by publishing blogs/papers,…"
167,9,"SDE - Podcast Search, Podcasts Search",Amazon.com Services LLC,"San Francisco, CA",,"As an engineer, you love challenging problems, defining roadmaps, collaborating with stakeholder teams to get things done, designing creative technical…"
168,10,"Sr. Producer, Mobile",Crunchyroll,"San Francisco, CA",,Coordinate with localization vendors and developers to ensure high quality translations while working with vendors to ensure the quality of outside results.
169,11,API Frameworks Technical Writer with Engineering Background,International Consulting Group Inc.,"San Francisco Bay Area, CA",,This project is to provide technical writing for API Frameworks.Candidates must be local to the San Francisco Bay Area.
170,12,"Product Marketing Manager, Developer Platform Integrity",Facebook App,"San Francisco, CA",,"This role will be responsible for driving market requirements into product planning to inform the development of tools, surfaces and systems that developers use…"
171,13,"Senior Visual Designer, Fitbit Device Software",Google,"San Francisco, CA",,"Bachelor's degree in Design, or equivalent practical experience.6 years of experience in Design.Experience collaborating with multidisciplinary User…"
172,14,Technical Director,Virtuos Games,"San Francisco, CA",,We are looking for a Technical Director who will set the standard for technical work within the studio and take responsibility for developing the skill set of…
173,15,Platform Demo Engineer,Salesforce,"San Francisco, CA 94105 (Financial District/South Beach area)",,"This is a fast-paced role on the Platform Product Marketing team passionate about building innovative product demonstrations, designing customer-facing…"
174,16,Motion Graphics Artist,3Q Digital,"Hybrid remote in San Francisco, CA 94107",,"As a Motion Graphics Artist, you will be responsible for collaborating with the creative team on the execution of creative assets, from initial concept to final…"
175,17,"Technical Lead, Software Engineer- Zoom Producer","Zoom Video Communications, Inc.","Remote in San Francisco Bay Area, CA",,"The position is responsible for Producer studio-related feature development for Zoom clients.As a Technical Leader, you will be tasked with using Javascript…"
176,18,"Senior Director, Site Reliability Engineer, YouTube",YouTube,"San Bruno, CA",,"Bachelor’s degree in Computer Science, related technical field, or equivalent experience.15 years of experience with system design, algorithms, data structures…"
177,19,"Creative Technologist, Block Brand + Purpose",Block,"San Francisco, CA",,We're looking for a creative technologist to help bring the Block brand to life through creative interactive experiences.Experience with WebGL and GLSL.
178,20,"Technical Director, Mobile Games",WarnerMedia,"San Francisco, CA",,"As a Technical Director, you will be responsible for various initiatives including evaluating new technology, developing and maintaining our game platform,…"
179,21,Game Designer,Together Labs,"Redwood City, CA 94063",,Strong creative and conceptual skills.WithMe is looking for a game designer to join the team.This position is responsible for generating new social game…
180,22,newEUC OCTO Architect/Evangelist - Opportunity for Working Remo...,VMware,"Remote in San Francisco, CA",,"The successful candidate is someone able to engage and influence a varied audience, including C-level, managerial, technical staff, and industry experts, as…"
181,23,"Design Technologist, Block Brand + Purpose",Block,"San Francisco, CA",,Evaluate and document any creative or engineering standards or patterns that could arise from your work.We're looking for a design technologist to help bring…
182,24,Senior Product Marketing Manager - Developer Marketing (Remo...,Genesys,"Temporarily Remote in Daly City, CA 94014",,Partner with product pros responsible for developer relations and engagement to help build the largest developer ecosystem in the CX space by driving awareness…
183,25,CG Puppet Artist,Tippett Studio,"Berkeley, CA 94710",,The CG Puppet Artist creates and maintains animation control and surface deformation simulating an organic surface quality for characters used in production.
184,26,Backend Java Developer - SEO Team,eBay Inc.,"San Francisco, CA",,"In addition, you will be responsible for high quality development of Java and Javascript applications that integrate with backend systems; High quality design…"
185,27,Full Stack Web Technical Lead - Project Delivery Specialist,Deloitte,"San Francisco, CA",,As an experienced Technical Lead you will have the ability to share new ideas and collaborate on projects as a consultant without the extensive demands of…
186,28,Senior 3D Game Designer,Nike,"San Francisco, CA 94108 (Financial District/South Beach area)",,"As a Senior 3D Game Designer Innovation / Metaverse Engineer, you will use your strong game design, 3D experience, development, engineering, and innovation…"
187,29,Web Designer/Developer,"Odoo, Inc.","Hybrid remote in San Francisco, CA 94134",,"This role is 50% design and 50% developer.The developer portion involves contributing design enhancements to a variety of Odoo’s Github repositories, editing…"
188,30,"Game Designer, New Game",Niantic,"Hybrid remote in San Francisco, CA+2 locations",,"Create, test, and tune game play balance throughout the product life-cycle.Create and run global live events and new game content."
189,31,"Technical Writer / Education Content Developer, Software",Datameer,"San Francisco, CA 94105 (Financial District area)",,"Preferred candidate locations are San Francisco Bay Area, US and Greater Toronto Area, Canada.Create an amazing self serve experience for Datameer’s users."
190,32,"On-Call Scientific Content Developer III, Environment",Exploratorium,"San Francisco, CA 94111 (Financial District area)",,"The Scientific Content Developer position requires a creative, collaborative individual with a strong scientific background."
191,33,Creative Technologist,InVision Communications Inc.,"Temporarily Remote in Walnut Creek, CA 94596",,Present to clients and prospects to promote InVision’s commitment to superior creative.EDUCATION/EXPERIENCE: This position requires a minimum of seven (7)…
192,34,Senior Web Developer and Graphic Designer,Medrio,"San Francisco, CA",,"If you're a team player who gets giddy over pushing the boundaries of innovative design, loves to explore new ways to engage audiences, and can speak both print…"
193,35,Senior Game Designer,Big Run Studios,"Remote in Oakland, CA",,"A Senior Game Designer is responsible for guiding the design process on a project.This role will collaborate cross-departmentally to make design decisions,…"
194,36,Sr. Design Technologist,PlayStation Global,"San Francisco, CA",,Bridge our design and development teams by implementing prototype versions of new features and products using the same technologies used in the real products.
195,37,"Sr. Product Manager, Commerce & Search",Sitecore,"San Francisco, CA 94111 (Financial District/South Beach area)",,Developing long-term vision and strategy for differentiated commerce experiences using AI and machine learning.BS degree or higher in Computer Science.
196,38,newSenior Product Manager - Public API & Analytics Integrations,Momentive,"Remote in San Mateo, CA",,We are looking for a data-driven product leader to oversee the vision of the team responsible for building our integrations experience within the SurveyMonkey…
197,39,iOS Audio/Video Engineer at Interactive Music App,Recruiting From Scratch,"Remote in San Francisco, CA+9 locations",,"Collaborate with a small, tight knit team to develop a modern consumer mobile app.Create a realtime, interactive mobile music experience with video streaming,…"
198,40,Senior Game Designer - Land Gameplay,Sky Mavis,"San Francisco, CA",,"Participate in designing, developing and growing our Axie core game production.Outline and implement the game design including narrative, game mechanics,…"
