,Unnamed: 0,title,company,location,salary,summary
296,12,Software Engineer,Massachusetts General Hospital(MGH),"Boston, MA 02114 (West End area)",,"Providing support to neurology researchers to develop and implement data-analyses.This will foster collaborative infrastructure, tools for working with medical…"
297,13,"Director, AI Solutions Factory & Residency Program",Northeastern University,"Boston, MA",,"Will manage IEAI resources (data scientists and engineers) as well as researchers, postdocs and faculty across NU."
298,14,Research Scientist,Northeastern University,"Boston, MA",,"Experience managing and/or working with multiple researchers, technical staff, post-docs, and doctoral students in an interdisciplinary environment;"
299,15,SLAM and Perception Engineer,Adaviv,"Somerville, MA 02143",,Our data calibration and plant localization is one of the most important areas in our state-of-the-art Plant-level Intelligence Platform.
300,16,Experience Designer - Conversation Design,Bank of America,"Boston, MA 02110 (Downtown area)",,"The team is constantly iterating, solving problems, and working together to find ways all our digital platforms can empower customers to reach their financial…"
301,17,"AI/ML - ML Researcher (Speech Recognition), Siri and Languag...",Apple,"Cambridge, MA",,"You'll work with engineers and researchers combining rich industrial experiences, strong research background, and software engineering in a collaborative and…"
302,18,Data Engineer,Massachusetts General Hospital(MGH),"Boston, MA 02114 (West End area)",,"Providing support to neurology researchers to develop and implement data-analyses.This will foster collaborative infrastructure, tools for working with medical…"
303,19,Research Consultant,Medidata Solutions,"Boston, MA 02116 (South End area)",,"Drive problem-solving with product owners, researchers, data scientists, and other stakeholders to identify the analytics needed to answer client questions and…"
304,20,Data Scientist,Vectra AI,"Boston, MA",,Vectra's threat detections are powered by a deep understanding of attacker methods and problem-optimized AI algorithms.
305,21,newQuantitative Investment Sciences Associate,HarbourVest Partners,"Boston, MA 02111 (Downtown area)",,"As part of the Quantitative Investment Sciences (QIS) team, the QIS Associate will work closely with researchers and developers to conduct quantitative…"
306,22,"newVisiting Researcher, Statistics & Privacy",Facebook App,"Boston, MA",,"Challenges include machine learning from anonymous and aggregate signals, estimating the long-term value of an ad to a user, and developing robust estimators to…"
307,23,Artificial Intelligence Researcher,MIT Lincoln Laboratory,"Lexington, MA",,"The group’s speech and language processing research and development (R&D) efforts include automatic speech recognition, speaker recognition, language and…"
308,24,Program Manager II,Microsoft,"Boston, MA 02199 (Back Bay area)",,"As a product manager for Responsible AI tooling team, you will build state-of-the-art responsible AI tools with Microsoft and academic researchers, and…"
309,25,"AI/ML - Machine Learning Engineer, Siri and Language Technol...",Apple,"Cambridge, MA",,"You will be a part of a small, collaborative team of talented researchers and engineers responsible for improving Siri ASR accuracy and performance."
310,26,"Visiting Scholar Research Scientist, Robotics Research",Toyota Research Institute,"Cambridge, MA 02139 (Kendall Square area)",,"Collaborate with our diverse team of internal engineers and researchers.An ideal candidate has a strong track record of leading independent research efforts,…"
311,27,Deep Learning Research Fellow,Massachusetts General Hospital(MGH),"Charlestown, MA 02129",,"Work collaboratively with a highly motivated and collegial team of physicians, clinical researchers, computer scientists, and engineers to solve important…"
312,28,Research Scientist: AI and Machine Learning,Raytheon Intelligence & Space,"Cambridge, MA 02138 (Cambridge Highlands area)",,Our Analytics & Machine Intelligence team is looking for inquisitive and energetic researchers that seek to apply their knowledge of Artificial Intelligence and…
313,29,Data Science Engineer,MIT,"Cambridge, MA 02139 (MIT area)",,Responsibilities include helping researchers develop large-scale neural network models of perception and cognition; translating computational algorithms into…
314,30,"Technical Program Manager, AI Operations",Iterative Scopes,"Cambridge, MA",,"The Technical Program Manager, AI Operations is accountable for overseeing clinical operations activities for Iterative Scopes Research and Development projects…"
315,31,Research Faculty,Northeastern University,"Boston, MA",,"In response to the shortage of researchers trained in AI, Northeastern seeks research faculty at all levels from computer science and other fields related to…"
316,32,Associate Director of Research Development,Northeastern University,"Boston, MA",,"The individual will be an integral member of the team, helping researchers to (1) identify and analyze foundation, industry, and government funding…"
317,33,MAIDAP Data Scientist: Full Time Opportunities for PhD Gradu...,Microsoft,"Cambridge, MA",,"Located at the Microsoft New England Research and Development Center (NERD), the Microsoft AI Development Acceleration Program (MAIDAP) is hiring BS, MS, and…"
318,34,Artificial Intelligence and Robotics Technical Lead for Busi...,Aurora Flight Sciences,"Cambridge, MA 02138 (West Cambridge area)",,Collaborate with researchers and engineers at Aurora and Boeing to transfer knowledge and technology.The engineer will join Aurora’s business development…
319,35,Machine Learning HPC Specialist,The Trustees of Tufts College,"Remote in Somerville, MA 02144",,"In addition, the position will assess and implement new technologies to support researchers in all departments across the university who are developing data…"
320,36,Writer - IBM Research,IBM,"Cambridge, MA 02138 (West Cambridge area)",,"Provide guidance and support to marketing, communications, business development, and researchers.The writer bridges the gap between science and story."
321,37,newSenior Epidemiologist - Watson Health,IBM,"Remote in Cambridge, MA 02138+1 location",,"Collaborate with subject matter experts and teams of researchers, research leaders, programmers, analysts, and statisticians through the organization to design…"
322,38,Hardware Security Researcher,MIT Lincoln Laboratory,"Lexington, MA",,The Cyber-Physical Systems Group conducts research to understand the cybersecurity implications of these physical interfaces and develop prototypes that…
323,39,newData Engineer - Lab Informatics,"Flagship Pioneering, Inc.","Cambridge, MA 02142 (Kendall Square area)",,The company's platform incorporates AI/ML tools to learn the tRNA language and deliver diverse programmable molecules with broad therapeutic potential.
324,40,Principal Scientist,Charles River Analytics,"Cambridge, MA",,You will connect to and collaborate with researchers at top universities and research labs to create the next generation of AI technologies.
325,41,Product Marketing Associate,Aiforia Technologies Plc,"Boston, MA 02203 (Central area)",,"Aiforia is a forward-thinking, international company focused on improving the efficiency, consistency and quality of tissue diagnostics and medical image…"
326,42,"Customer Success Manager, Provider Network",Iterative Scopes,"Cambridge, MA+1 location",,"We’ve set out to drastically improve clinical decision making while meaningfully improving patient lives through better diagnosis, disease management, and…"
327,43,Postdoctoral Associate - Getz Lab,Broad Institute,"Cambridge, MA 02142 (Kendall Square area)+1 location",,"Present results to a variety of audiences, including non-computational researchers.We envision this team member taking a lead role in (i) examining genomic…"
328,44,newData Science Team Leader,Pagaya Investments,"Boston, MA",,"We’re looking for a technical leader who can direct data science projects, delegate tasks in order to manage team workloads and mentor junior researchers…"
329,45,AI/ML Research Scientist- Autonomous Systems,Aurora Flight Sciences,"Cambridge, MA 02138 (West Cambridge area)",,Collaborate with researchers and engineers at Aurora and Boeing to transfer knowledge and technology.Support the rapid development of innovative prototypes to…
330,46,Training Specialist,Iterative Scopes,"Cambridge, MA",,This role is critical in shaping the annotation strategy and developing artificial intelligence algorithms in the gastroenterology space to impact the next…
331,47,Principal Research SDE,Microsoft,"Cambridge, MA",,"This job requires a broad set of developer and program management skills.As a team member of Azure Cognitive Services, you will participate and initiate in…"
332,48,Product Owner,Medidata Solutions,"Boston, MA 02116 (South End area)",,"Medidata is leading the digital transformation of life sciences, creating hope for millions of patients.The role will define product requirements, support…"
333,49,Postdoctoral Research Associate,Northeastern University,"Boston, MA",,We are seeking a postdoctoral researcher who can immediately join an NSF Future of Work project on enabling human-machine teaming through intelligent extended…
334,50,Computer Vision - Applied Scientist,Amazon.com Services LLC,"Cambridge, MA",,"Graduate degree (MS or PhD) in Computer Science, Electrical Engineering, Mathematics or Physics.Minimum 3+ years of research experience or 2+ years of work…"
335,51,Autonomous System Designer,Aurora Flight Sciences,"Cambridge, MA 02138 (West Cambridge area)",,Collaborate with researchers and engineers at Aurora and Boeing to transfer knowledge and technology.The Autonomous System Designer brings years of experience…
336,52,Tech Staff,MIT Lincoln Laboratory,"Lexington, MA",,"The group’s research and development activities span a wide spectrum including concept development, advanced algorithms development, prototyping, experimental…"
337,53,newData Engineer - Lab Informatics,Alltrna,"Cambridge, MA",,The company's platform incorporates AI/ML tools to learn the tRNA language and deliver diverse programmable molecules with broad therapeutic potential.
338,54,"Data Scientist/Senior Data Scientist, AI/ML",ImmuneID,"Waltham, MA 02451",,"As a key member of the Science team, the successful candidate will contribute to the development and application of state-of-the-art machine learning and…"
339,55,Research Assistant/Associate/Full Professor - Institute for...,Northeastern University,"Boston, MA",,"Ability to serve as supervisor and instruct undergraduate, graduate students and junior researchers.For the ranks of Research Associate Professor and Research…"
340,56,"Research Director, Value Based Healthcare IT Transformation...","International Data Group, Inc.","Remote in Needham, MA 02494",,"Participate in survey design and analysis, collaborating with IDC’s primary researchers to develop, execute, and publish relevant survey findings."
341,57,Data Engineer (To Support Cancer Researchers),Dana-Farber Cancer Institute,"Remote in Boston, MA 02215",,"We are seeking intelligent, hard-working, and dynamic individuals to serve as Data Engineer within the AI Operations and Data Science Services group - a group…"
342,58,Software Engineer,Moderna,"Norwood, MA 02062",,"The Research & Clinical team is expanding a suite of custom applications focused on experiment design, data capture, and results analysis that will enable our…"
343,59,Principal Researcher,Microsoft,"Cambridge, MA",,"This job requires a broad set of developer and program management skills.As a team member of Azure Cognitive Services, you will participate and initiate in…"
344,60,"Principal Specialist, AI/ML Frameworks","Amazon Web Services, Inc.","Boston, MA",,"7+ years of business development, product management, management consulting, strategic partnerships, or enterprise sales experience."
345,61,newSenior Data Scientist,Northeastern University,"Boston, MA",,"This role collaborates with researchers and data scientists from various fields including Applied Analytics, Bioinformatics, Biotechnology, Computer Science,…"
346,62,"Senior User Experience Designer (Acorn AI, a Medidata Compan...",Medidata Solutions,"Boston, MA 02116 (South End area)",,"Medidata is leading the digital transformation of life sciences, creating hope for millions of patients.As a UX designer, you will support ongoing development…"
347,63,External Partnership Manager,Iterative Scopes,"Cambridge, MA",,This position will report to the Senior Vice President of Scientific and Regulatory Affairs and be critical to executing our medical and scientific strategies…
348,64,Senior Engagement Lead,Medidata Solutions,"Boston, MA 02116 (South End area)",,"Medidata is leading the digital transformation of life sciences, creating hope for millions of patients.In this role, you will engage with clients throughout…"
349,65,"Assistant Professor, Information Design and Data Visualizati...",Northeastern University,"Boston, MA",,Ideal candidates will be accomplished designers and researchers in graphic/information design and data visualization with interest and expertise in data driven…
350,66,Sr. Data Scientist,Peapod Digital Labs,"Hybrid remote in Quincy, MA 02169",,"You will have also to have access to word class academics though our partnerships and joint contracts with universities, as well as our staff of PhDs and…"
351,67,Associate Staff - Machine Learning Algorithm Developer,MIT Lincoln Laboratory,"Lexington, MA",,"We specialize in collecting and processing a wide range of data types — including radar, video, imagery, text, point cloud, transactional, and body-worn sensor…"
352,68,"Senior Consultant, Artificial Intelligence Strategic Growth...",Deloitte,"Boston, MA 02116 (Back Bay area)",,Support market facing activities including relations with market researchers and clients.This role is for a full-time AI SGO Senior Consultant who will play a…
353,69,Senior Engagement Consultant,Medidata Solutions,"Boston, MA 02116 (South End area)+1 location",,"Drive problem-solving with product owners, researchers, data scientists, and other stakeholders to identify the analytics needed to answer client questions and…"
354,70,Applied Scientist,"Amazon Dev Center U.S., Inc.","Boston, MA",,"Currently enrolled or recently completed a graduate degree program (either MS or PhD) in Electrical Engineering, Computer Science, Computer Engineering,…"
355,71,Sr. Software Engineer,Moderna,"Cambridge, MA 02139 (The Port area)",,"The Research & Clinical team is expanding a suite of custom applications focused on experiment design, data capture, and results analysis that will enable our…"
356,72,"Senior Applied Scientist, Alexa AI",Amazon.com Services LLC,"Cambridge, MA",,PhD degree with 4 years of applied research experience or a Masters degree and 6+ years of experience of applied research experience.
357,73,"Senior Research Associate, In Vitro Pharmacology","Flagship Pioneering, Inc.","Cambridge, MA 02142 (Kendall Square area)",,The company's platform incorporates AI/ML tools to learn the tRNA language and deliver diverse programmable molecules with broad therapeutic potential.
358,74,FAST Labs AI Machine Learning Chief Scientist (Hybrid),BAE Systems,"Hybrid remote in Burlington, MA 01803",,"As a Chief Scientist associated with the SPX, you will coordinate with other chiefs, researchers, and business leaders within SPX and from the other FAST Labs…"
359,75,"Research Director, Value Based Healthcare IT Transformation...",IDC,"Needham, MA",,"Participate in survey design and analysis, collaborating with IDC’s primary researchers to develop, execute, and publish relevant survey findings."
360,76,"Cell and Protein Engineer, G:Labs (Synthetic Biology Scienti...","Flagship Pioneering, Inc.","Cambridge, MA 02142 (Kendall Square area)",,"Collaborate across the company with machine learning engineers, drug discovery researchers, and bioinformatics data scientists."
361,77,Machine Learning/Data Science Manager,Iterative Scopes,"Cambridge, MA",,Iterative Scopes is seeking a manager for their machine learning and data science teams.The successful candidate will be part of the ML leadership team and…
362,78,"Autonomy Engineer, Air Traffic Management",Aurora Flight Sciences,"Cambridge, MA 02138 (West Cambridge area)",,Collaborate with researchers and engineers at Aurora and Boeing to transfer knowledge and technology.Qualified candidates for the Autonomy Engineer – Air…
363,79,Senior Software Engineer,Northeastern University,"Burlington, MA",,"A demonstrated ability to leading a team of researchers.Areas of excellence include AI for wireless systems, spectrum sharing, mmWave and Terahertz systems,…"
364,80,Security Engineer,Kensho,"Cambridge, MA",,"Directly interface with customer infosec teams, lawyers, external security researchers as well as internal partners to ensure that Kensho maintains a best-in…"
365,81,newFull Stack Developer - Scientist 1 (Remote),Raytheon Intelligence & Space,"Remote in Cambridge, MA 02138",,"Software engineering and development and manipulation of network and application stacks.Artificial Intelligence and data-driven analysis, reasoning and…"
366,82,Senior Data Scientist,Vectra AI,"Boston, MA+1 location",,Vectra's threat detections are powered by a deep understanding of attacker methods and problem-optimized AI algorithms.
367,83,"newAssociate Creative Director, Experience Design",Publicis Sapient,"Boston, MA 02109 (Downtown area)",,"As one of the few design teams in the world that works in unison with global-reach management consultancy and enterprise-scale engineering and AI, you will put…"
368,84,newEvent Manager - IBM Research,IBM,"Cambridge, MA 02138 (West Cambridge area)",,"To think along with clients and sell.IBM Research is seeking to hire a creative, proactive event manager with a passion for science, technology, and…"
369,85,CCDS CRO Clinical Ops Director,Mass General Brigham(PHS),"Boston, MA 02114 (Beacon Hill area)",,"Manage relationships with external stakeholders (e.g., AI vendors, medtech companies, manufacturers) and internal MGB physicians/researchers/labs that support…"
370,86,Machine Learning Product Manager,Iterative Scopes,"Cambridge, MA",,The Machine Learning Product Manager (ML PM) gets to conceive of and develop products and tools that are at the core of the Iterative Scopes value proposition.
371,87,Senior Project Manager,Iterative Scopes,"Cambridge, MA",,"As Senior Project Manager, you will be responsible for driving key cross-functional workstreams in our AI Patient Recruitment program forward."
372,88,Principal Product Designer,IBM,"Cambridge, MA 02138 (West Cambridge area)",,"Lead and mentor cross-functional teams of product managers, software developers, designers, and researchers to maintain and improve a usable, capable, and…"
373,89,Senior Principal Software Developer (Remote),Raytheon Intelligence & Space,"Remote in Cambridge, MA 02138+1 location",,"Software engineering and development and manipulation of network and application stacks.Artificial Intelligence and data-driven analysis, reasoning and…"
374,90,"Sr. Principal Engineer, Principal Investigator - Analytics &...",Raytheon Intelligence & Space,"Cambridge, MA 02138 (Cambridge Highlands area)",,Collaborate with distinguished researchers within the research community in academia and industry to publish papers.
375,91,Applied Scientist,"Amazon Dev Center U.S., Inc.","Boston, MA",,"Currently enrolled or recently completed a graduate degree program (either MS or PhD) in Electrical Engineering, Computer Science, Computer Engineering,…"
376,92,Computational Science Lead,Sanofi US,"Cambridge, MA+1 location",,"Be in close contact with life and medical sciences researchers to discuss project specifications, needs, data, testing and use of the products being developed."
377,93,Senior Data Scientist II,Medidata Solutions,"Boston, MA 02116 (South End area)",,"Medidata is leading the digital transformation of life sciences, creating hope for millions of patients.In this role, you will research and develop statistical…"
378,94,newSenior Engineer - Algorithms and Signal Processing,ZOLL LifeVest,"Chelmsford, MA 01824 (Golden Triangle area)",,This individual is a collaborative engineering researcher with knowledge of classical as well as the most advanced signal processing approaches to process and…
379,95,"newAssociate Creative Director, Experience Design",Publicis Sapient,"Boston, MA 02109 (Downtown area)",,"As one of the few design teams in the world that works in unison with global-reach management consultancy and enterprise-scale engineering and AI, you will put…"
380,96,Engagement Associate,Medidata Solutions,"Boston, MA 02116 (South End area)",,"Drive problem-solving with product owners, researchers, data scientists, and other stakeholders to identify the analytics needed to answer client questions and…"
381,97,"Leadership, Search & Recommendations, Interpretation and Gui...",Wayfair,"Boston, MA",,"4+ years of experience in mentoring and developing data scientists, researchers scientists or applied ML scientists."
382,98,"Senior Consultant, Artificial Intelligence Strategic Growth...",Deloitte,"Boston, MA 02116 (Back Bay area)",,Support market facing activities including relations with market researchers and clients.This role is for a full-time AI SGO Senior Consultant who will play a…
383,99,Principal Product Designer,IBM,"Cambridge, MA 02138 (West Cambridge area)",,"Lead and mentor cross-functional teams of product managers, software developers, designers, and researchers to maintain and improve a usable, capable, and…"
384,100,"Autonomy Engineer, Air Traffic Management",Aurora Flight Sciences,"Cambridge, MA 02138 (West Cambridge area)",,Collaborate with researchers and engineers at Aurora and Boeing to transfer knowledge and technology.Qualified candidates for the Autonomy Engineer – Air…
385,101,CCDS CRO Clinical Ops Director,Mass General Brigham(PHS),"Boston, MA 02114 (Beacon Hill area)",,"Manage relationships with external stakeholders (e.g., AI vendors, medtech companies, manufacturers) and internal MGB physicians/researchers/labs that support…"
386,102,Senior Software Engineer,Northeastern University,"Burlington, MA",,"A demonstrated ability to leading a team of researchers.Areas of excellence include AI for wireless systems, spectrum sharing, mmWave and Terahertz systems,…"
387,103,Data Engineer (To Support Cancer Researchers),Dana-Farber Cancer Institute,"Remote in Boston, MA 02215",,"We are seeking intelligent, hard-working, and dynamic individuals to serve as Data Engineer within the AI Operations and Data Science Services group - a group…"
388,104,Senior Data Scientist,Vectra AI,"Boston, MA+1 location",,Vectra's threat detections are powered by a deep understanding of attacker methods and problem-optimized AI algorithms.
389,105,"Software Engineer-Simulations, Amazon Robotics Sortation Pla...",Amazon.com Services LLC,"Westborough, MA 01581",,"We build simulation models and digital twins of theses robotic systems and provide our scientists, researchers and engineers the tools they need to develop and…"
390,106,Senior DevOps Engineer,Motorola Solutions,"Somerville, MA",,And in everyday moments — when a package arrives just in time for the holiday or when a child doesn’t miss the school bus home.Generous Paid Time Off Packages.
391,107,"Senior Vice President, Product Management",Iterative Scopes,"Cambridge, MA",,"We’ve set out to drastically improve clinical decision making while meaningfully improving patient lives through better diagnosis, disease management, and…"
392,108,"Chief of Nuclear Medicine - Tufts Medical Center - Boston, M...",CRA Radiology at Tufts Medical Center,"Boston, MA 02111 (Chinatown area)",,You will have access to the Tufts Clinical and Translational Science Institute to support research initiatives that include collaborations in Artificial…
393,109,"Principal Software Engineer, Azure",Motorola Solutions,"Somerville, MA",,And in everyday moments — when a package arrives just in time for the holiday or when a child doesn’t miss the school bus home.Generous Paid Time Off Packages.
394,110,Project Manager,Iterative Scopes,"Cambridge, MA",,"As Project Manager, you will be responsible for driving key cross-functional workstreams in our AI Patient Recruitment program forward."
395,111,newSenior Engineer - Algorithms and Signal Processing,ZOLL LifeVest,"Chelmsford, MA 01824 (Golden Triangle area)",,This individual is a collaborative engineering researcher with knowledge of classical as well as the most advanced signal processing approaches to process and…
396,112,"Senior Scientist, Computational Chemistry",Pfizer,"Cambridge, MA",,"As an independent researcher and integral member of project teams, you will have opportunities to make numerous direct contributions to Pfizer's drug discovery…"
397,113,newSenior Engineer - Algorithms and Signal Processing,Zoll Medical Corporation,"Chelmsford, MA 01824 (Golden Triangle area)",,This individual is a collaborative engineering researcher with knowledge of classical as well as the most advanced signal processing approaches to process and…
398,114,Platinion Lead/Principal IT Architect - Public Sector indust...,Boston Consulting Group,"Boston, MA 02109 (Downtown area)",,"As a Lead or Principal Architect, you will collaborate on interdisciplinary teams of designers, engineers, researchers, technical experts, and consultants to…"
399,115,Quantitative Researcher,Recruiting From Scratch,"Remote in Boston, MA 02199+3 locations",,"Our client is looking for highly motivated and adaptable individuals to work with us in delivering on their vision.BA/MA, BS/MS, or PhD in a technical field."
400,116,Quantum Algorithms Researcher,Zapata Computing,"Remote in Boston, MA 02110",,This role is for researchers in quantum computing wishing to push forward their quantum careers by developing the skills needed to run a research group.
401,117,newMalware Analyst,Halcyon,"Remote in Boston, MA 02109",,"We offer comprehensive health benefits to meet you and your family's needs, including 100% covered Medical, Dental and Vision insurance for you and all your…"
402,118,Postdoctoral Researcher,Questrom School of Business- Information Sciences...,"Boston, MA 02215 (Kenmore area)",,The postdoctoral researcher will also be expected to engage with local industry on these topics.The postdoctoral researcher will drive a research program…
403,119,Generative AI in Business Postdoc Position at Boston Univers...,Boston University,"Boston, MA 02215 (Kenmore area)",,The postdoctoral researcher will also be expected to engage with local industry on these topics.The postdoctoral researcher will drive a research program…
404,120,Director of Perception/Prediction,Motional,"Boston, MA 02210 (South Boston area)",,"In this role you will shape the design of our Vision, Lidar, Radar, Tracking and Predictions systems and have a huge direct impact on the autonomy vehicle…"
405,121,Principal Investigator / Director of Research – Analytics &...,Raytheon Technologies,"Cambridge, MA",,"Collaborate with distinguished researchers within the research community in academia and industry to publish papers.Job Types: Full-time, Contract."
406,122,newBiomedical Data Science Manager,PathAI,"Remote in Boston, MA",,"Build a team of biomedical researchers by leading recruiting efforts.The role will drive PathAI's growth by leading the team to deliver high quality models,…"
407,123,Computational Scientist - Data Analyst,PD Theranostics,"Charlestown, MA 02129",,This highly motivated individual researcher will have experience in mathematics and/or computational biology and familiarity with laboratory research and will…
408,124,Laboratory Equipment Specialist,Dyno Therapeutics,"Watertown, MA",,"By maintaining the systems for Dyno's operations, we facilitate a smooth orientation for all AAViators and empower people to contribute to shaping Dyno's…"
409,125,"Scientist, Artificial Intelligence",Charles River Analytics,"Cambridge, MA",,"We are seeking scientists with demonstrated expertise in a one or more AI techniques across training and analysis applications, including: machine learning,…"
410,126,Solutions Engineer,Recruiting From Scratch,"Remote in Cambridge, MA 02138+3 locations",,"Our client exists to change the face of analytics computing; to accelerate performance, scale, and simplicity for data-intensive applications."
411,127,newData Science Team Leader,Pagaya,"Boston, MA",,"We're looking for a technical leader who can direct data science projects, delegate tasks in order to manage team workloads and mentor junior researchers…"
412,128,"Engineering Lead, Artificial Intelligence",HubSpot,"Remote in Cambridge, MA 02141",,"A bias for fixing problems with technology rather than process.Someone who never accepts the status quo; we need engineers who can see beyond what we have, and…"
413,129,Technology Recruiter - Machine Learning & Software Engineeri...,Dyno Therapeutics,"Remote in Watertown, MA",,"The People & Talent group is focused on supporting Dyno's rapid growth, development & learning, performance & rewards, and supporting employee engagement &…"
414,130,"User Experience Designer, VHP",Verily,"Cambridge, MA",,Programs include Project Baseline - our research initiative to increase participation and evidence generation in clinical research; Onduo - our personalized…
415,131,newSenior Product Manager,Cybereason,"Remote in Boston, MA 02116",,Work closely with engineers and researchers to solve the problems in the most effective way.We're looking for someone who understands the depth of the…
416,132,"Sr. Director, Technical Program Management",Valo Health,"Boston, MA",,"Opal is a fully integrated, AI-powered, cloud-native platform that leverages human-centric data to create new approaches to drug discovery and development…"
417,133,Senior Machine Learning Engineer (Performance),PathAI,"Remote in Boston, MA",,Proven experience consulting with engineers / researchers.Proven experience consulting with engineers/researchers who only have Python experience and teaching…
418,134,"Postdoctoral Position, Generative AI, Business Digital Busin...",Boston University,"Boston, MA 02215 (Kenmore area)",,The postdoctoral researcher will also be expected to engage with local industry on these topics.The postdoctoral researcher will drive a research program…
419,135,"Sr. Director, Technical Program Management",Valo Health,"Boston, MA",,"Opal is a fully integrated, AI-powered, cloud-native platform that leverages human-centric data to create new approaches to drug discovery and development…"
420,136,"Senior Privacy Engineer, Cybersecurity- REMOTE",Motional,"Remote in Boston, MA+1 location",,You will use your expertise in privacy and your technical skills to build privacy into Motional's products.Stay abreast of the evolution of privacy regulations…
421,137,newSenior Staff Software Engineer - Machine Learning and Artifi...,Lookout,"Remote in Boston, MA",,"Consulting with researchers, analysts and engineers to determine and refine machine learning objectives including setting and executing against roadmaps and…"
422,138,Sr. Research Associate - Liver Program,Dyno Therapeutics,"Watertown, MA+1 location",,"The group is organized into Program Teams, each with a focus on improving delivery to a target tissue type.Clone AAV plasmid constructs and produce AAV vectors…"
423,139,"Senior Product Consultant, Cyber",Extreme Event Solutions,"Boston, MA",,"Collaborate with software developers, sales, consulting, researchers and subject matter experts – while developing expertise in understanding the use of cyber…"
424,140,Marketing Director - US,Ibex Medical Analytics,"Boston, MA",,"Our cutting-edge technology is transforming the diagnosis of cancer, leading to rapid and accurate decision making and providing new diagnostic insight to…"
425,141,"Key Account Director, Life Sciences",Tempus,"Boston, MA 02109 (Downtown area)",,The Key Account Director will work cross-functionally with Tempus stakeholders to establish Tempus as the Precision Medicine Partner for their accounts.
426,142,"Senior Research Associate, In Vitro Pharmacology",Alltrna,"Cambridge, MA",,The company's platform incorporates AI/ML tools to learn the tRNA language and deliver diverse programmable molecules with broad therapeutic potential.
427,143,Staff Product Designer - Enterprise,Butterfly Network,"Hybrid remote in Burlington, MA",,"This includes vision setting, designing solutions, prototyping, bringing along cross-functional teams, overseeing implementation, and collaborating with other…"
428,144,"Senior Software Engineer, Cybersecurity",Motional,"Boston, MA 02210 (South Boston area)",,"We're looking for a software engineer specialized in cybersecurity to partner with developers to help design, implement, and test secure solutions."
429,145,"Senior Product Designer, AI/Product Platform",HubSpot,"Remote in Cambridge, MA 02141",,"Love partnering with engineers, product managers, writers, and researchers to frame problems and iteratively ship solutions together."
430,146,Senior Automated Driving Safety Engineer,Motional,"Boston, MA 02210 (South Boston area)",,The Automated Driving Safety Engineer will work across multiple sites as a strong contributor in the application of the global safety standards and requirements…
431,147,Quantum-Classical Compiler Engineer,Zapata Computing,"Remote in Boston, MA 02110",,Zapata's Quantum Hardware team is the vital link between Zapata’s engineering and research efforts and multiple quantum hardware platforms.
432,148,"User Experience Designer, VHP",Verily,"Cambridge, MA",,Programs include Project Baseline - our research initiative to increase participation and evidence generation in clinical research; Onduo - our personalized…
433,149,Lead DevOps Engineer,Valo Health,"Boston, MA",,"Opal is a fully integrated, AI-powered, cloud-native platform that leverages human-centric data to create new approaches to drug discovery and development…"
434,0,"Researcher, Disney Research Imagineering",Disney Research,"Glendale, CA",,"And is organized around core platforms that enable rapid integration, evaluation, communication and transfer of research concepts and results to the business."
435,1,Machine Learning Scientist - Remote,UnitedHealth Group,"Remote in Los Angeles, CA 90002+1 location",,"Our team conducts cutting-edge research in the health care space and incubates data-driven digital solutions which aim to improve patients’ health outcomes,…"
436,2,"Senior AI/ML Research Scientist, Disney Research Imagineerin...",Walt Disney Imagineering,"Glendale, CA",,"Artificial intelligence/Machine Learning/Data Analytics.And is organized around core platforms that enable rapid integration, evaluation, communication and…"
437,3,"System Administrator, Augmented Reality Data Capture Infrast...",Google,"Los Angeles, CA (Venice area)",,"Experience working with and communicating needs to hardware test engineers, hardware engineers, software engineers, and researchers to improve and maintain…"
438,4,Research Scientist,RWS,"Los Angeles, CA 90045 (Westchester area)",,"PhD or equivalent experience in computer science, engineering, statistics, machine learning, mathematics, or in another highly quantitative field."
439,5,Computer Vision - Applied Scientist,"Amazon Dev Center U.S., Inc.","Pasadena, CA+1 location",,"Currently enrolled or recently completed a graduate degree program (either MS or PhD) in Electrical Engineering, Computer Science, Computer Engineering,…"
440,6,Principal Research Scientist,System1,"Remote in Los Angeles, CA",,This is a senior individual contributor role focused on driving research and development of new cutting-edge machine learning and artificial intelligence…
441,7,Data Scientist - IS Clinical Research,Keck Medical Center of USC,"Los Angeles, CA 90015 (Downtown area)",,"The incumbent will work closely with USC researcher teams to design analysis specifications, including input data specifications, data cleaning, algorithms, and…"
442,8,Autonomous Vehicle Systems Optimization Lead,Deloitte,"Los Angeles, CA 90013 (Downtown area)",,Collaborate with AI applied researchers and leaders to build future-proof infrastructure using new technologies.
443,9,Information Scientist,RAND Corporation,"Los Angeles, CA",,"RAND conducts technical research across national/homeland security and socio-economic policy areas that leverages data science, examines communications…"
444,10,newPrincipal Research Scientist – Optics & Design Science,Northrop Grumman,"Manhattan Beach, CA 90266",,Experience as a researcher in Advanced Materials & Devices or closely related discipline.Experience as a researcher in topics such as: nanotechnology for…
445,11,Lead User Experience Researcher,SprintRay,"Los Angeles, CA 90065 (Mount Washington area)",,We have an amazing opportunity for a CX individual to work both with software and hardware products.This role will lead our product team in the methods of…
