,Unnamed: 0,title,company,location,salary,summary
318,18,Digital Product Designer,Staples Stores,"Framingham, MA 01702",,"We are seeking a highly creative visual digital product designer, who is passionate about producing strategic, integrated and cutting-edge mobile applications…"
319,19,"Lead Product Designer, Figure Marketplace",Figure,"Hybrid remote in Boston, MA",,"Collaborate with peers in Design, Product Management, and Engineering to define product and design decisions.4+ years of experience as a Lead or Senior Product…"
320,20,newVisual Product Design (UI),Publicis Sapient,"Boston, MA 02109 (Downtown area)",,Deliver interaction design and illustrations for basic digital product features.Define the visual direction of a project to shape and position ideas for…
321,21,"Product Designer, Reality Labs",Meta,"Boston, MA 02142 (East Cambridge area)",,5+ years of industry experience designing software products.Experience designing products for developers and/or creators.
322,22,Junior UI/UX Designer ›,GROUPVISUAL.IO,"Boston, MA 02109 (Central area)",,Produce clickable prototypes that help evaluate the overall flow and experience of the product.This is a great position for a detail-oriented designer who is…
323,23,"Product Designer, Member Experience",Wellframe,"Boston, MA 02210 (Downtown area)+1 location",,"Partner with product designers, product managers, engineers, and other stakeholders to effectively diagnose problems to solve and drive requirements that take…"
324,24,Senior Product Designer - Remote,Appcues,"Remote in Boston, MA 02114",,"Our four cross-functional, empowered product teams include product management, design, QA, and engineering.Experience designing web-based interactive WYSIWYG…"
325,25,Staff Product Designer,Mavrck,"Remote in Boston, MA+1 location",,"Lead definition and application of our design process, communicating changes with the product design and product teams."
326,26,Lead Product Designer,Immuta,"Boston, MA",,"You’ve led design for experiences or products-all the better if they were complex, technical products in a B2B environment."
327,27,"newUX Designer, Amazon Pinpoint , Amazon Pinpoint","Amazon Web Services, Inc.","Boston, MA+6 locations",,"Worked on end-user SaaS products.The designer will collaborate with product management, and engineering to build wireframes, flows, UX designs, and ensure high…"
328,28,UI/UX Designer,JD Software Inc.,"Salem, MA 01970",,The successful candidates will work closely with fellow software developers to create and produce exceptional user experiences.
329,29,"UX Designer, Digital User Experience - Opportunity for Worki...",VMware,"Remote in Boston, MA",,"Work with product teams to fully understand the product family, various end user audiences and their challenges to deliver new solutions and features."
330,30,UX/CX Designer,Accenture,"Boston, MA",,Present research findings and design concepts to designers and product partners.Minimum of 3 years of experience developing digital products.
331,31,Senior User Experience Designer,MIT,"Cambridge, MA 02139 (MIT area)",,"SENIOR USER EXPERIENCE DESIGNER, MIT Open Learning-Products and Engineering Department, to join a small, fast-growing team with big ambitions to redefine the…"
332,32,"Product Designer, Specialist",PTC Inc.,"Boston, MA 02210 (South Boston area)",,"Work closely with developers to ensure design integrity in final product.Presentation of deliverables to designers, stakeholders, and leadership."
333,33,Product Designer,Best School International,"Woburn, MA",,"Participate as a contributor to an interdisciplinary team that includes visual designers, project managers, product strategists, and developers."
334,34,newLead UX Content Designer - US Remote,Vista,"Remote in Waltham, MA 02451+3 locations",,"You'll partner with product designers, researchers, program managers and product owners.Content designers play an integral role in our UX + Design Team."
335,35,Senior Product Designer,LogRocket,"Boston, MA 02110 (Downtown Crossing area)",,"Contribute designs and wireframes to upcoming product features.As a Senior Product Designer, you'll play a critical role in improving the existing product…"
336,36,Product Designer,"Grubhub Holdings, Inc.","Boston, MA 02108 (Downtown area)",,"A passion for sharing design strategies with fellow designers, product managers, and engineers to deliver a better, more user-centered products."
337,37,User Experience Designer,Philips,"Hybrid remote in Cambridge, MA 02141",,"Specifically, you will collaborate with product leads and the senior leadership team to provide consultative guidance to a wide range of software solutions."
338,38,User Experience Designer,WCL Group,"Boston, MA",,"Collaborate with product managers, software developers, and other stakeholders to design exceptional user experiences for multiple products concurrently."
339,39,"Hybrid Designer- Visual, UI and UX Design",Northeastern University,"Boston, MA",,"As a true hybrid designer, you possess a solid visual design background with strong typography, colors, grid system, and layout."
340,40,User Experience (UX) Designer,Dynatrace,"Waltham, MA 02451",,"Reporting to the Manager of User Experience, you will team up with a group of ambitious, collaborative designers and developers to create best-in-class…"
341,41,"newProduct Designer (UX/UI) - Boston, MA",StudentUniverse,"Boston, MA",,Be an integral part of the product management team and work closely with product managers to define the product roadmap and design new product features.
342,42,Sr. Product Designer (Remote),Omnicell,"Remote in Boston, MA",,Can articulate design principles & decisions to non-designers.Provide guidance and mentorship to peers and junior designers.
343,43,UX/UI Designer,Federal Reserve Bank of Boston,"Boston, MA (Downtown area)",,"You work closely with users, stakeholders, developers, data analysts, product managers, and business analysts to enhance and maintain the Bank’s digital product…"
344,44,Senior Product Designer,Wellframe,"Boston, MA 02210 (Downtown area)",,"6+ years of experience designing and shipping digital products.Conduct research to inform product and user experience decisions through surveys, user…"
345,45,UI/UX Product Designer,Formlabs,"Somerville, MA",,"Collaborate across design, marketing and product teams, working closely with developers and other designers to produce high-quality creative work."
346,46,"Senior Product Designer, CX",Allen & Gerritsen,"Boston, MA 02210 (South Boston area)",,"You will be joining a small but mighty team of senior designers, working across the full range of the design process from in-depth research and prototyping to…"
347,47,UX Designer,Linus Health,"Boston, MA",,"Collaborate closely and constructively with engineers, product management, ux researchers, and users to craft beautiful, functional and effective user…"
348,48,Lead Product Designer,Benchling,"Boston, MA",,Experience contributing to a design system for complex software products.A track record of working with and affinity for highly complex product architectures.
349,49,Lead Product Designer,Veeva Systems,"Boston, MA",,"Committed to innovation, product excellence, and customer success, our customers range from the world’s largest pharmaceutical companies to emerging biotechs."
350,50,"Product Manager, DNA and Strain Design Software",Ginkgo Bioworks,"Boston, MA 02210 (South Boston area)",,2+ years experience managing products or projects.Oversee the DNA and strain design functional area and act as the product owner for one software scrum team.
351,51,UX Designer,Assured Allies,"Wellesley, MA 02481",,"Deliver screens, flows and assets for the overall product roadmap in conjunction with engineering and product teams.A relentless eye for detail."
352,52,Principal Product Designer,IBM,"Cambridge, MA 02138 (West Cambridge area)",,Multiply your impact by mentoring and developing product designers.Practitioner of product-led growth techniques.To think along with clients and sell.
353,53,UX Designer_Andover,Photon,"Boston, MA",,We are currently looking for a passionate UX designer with 4+ years of relevant work experience to join our team to create user centric easy-to-use products for…
354,54,UX Designer,Marsh,"Boston, MA 02110 (Downtown area)",,"3+ years of practical, hands-on success as a user experience designer, visual designer or similar.The UX Designer will be responsible for working closely with…"
355,55,UX/UI Designer,Commonwealth Financial Network,"Hybrid remote in Waltham, MA 02453",,"Successfully implementing requirements as part of a Scrum team of experience and visual designers, data analysts, and product managers.What’s not to love?"
356,56,UX Researcher,Klaviyo,"Remote in Boston, MA+1 location",,"Create the conditions for product success, by providing strategic research that the team needs at all stages of the product lifecycle."
357,57,Lead Product Designer,Klaviyo,"Remote in Boston, MA+2 locations",,"You have a portfolio of projects supporting end-to-end product development cycle, from audience definition to product adoption.How You'll Make a Difference."
358,58,UI/UX Designer (Virtual + Augmented Reality),Three Space Lab,"Remote in Cambridge, MA",,"On the team collaboration side, we are building a product that we plan to release in summer of 2022.Three Space Lab is seeking a UI/UX Designer collaboratively…"
359,59,"UX Designer, Hybrid Interaction and Visual Design, Fitbit",Fitbit,"Cambridge, MA",,"Fitbit’s wide range of innovative products, including smartwatches, trackers, and a smart scale, help people lead healthier, more active lives by empowering…"
360,60,Senior Product Designer - Associate Experience (Remote),Humana,"Remote in Boston, MA 02210",,"Author’s Customer team drives the vision for our members’ and associates’ experience across digital products, physical touchpoints, brand and communications,…"
361,61,"newVP Squad Lead, Wealth Management, Alternative Investments –...",Fidelity Investments,"Boston, MA 02210 (South Boston area)",,"Demonstrated success in investment product strategy development, planning, and execution.Research and gather market feedback to inform future product, service,…"
362,62,UX Designer,Edelman Financial Engines,"Boston, MA 02203 (Central area)",,Online portfolio curated with a focus on web and product designs (UX/UI).Develop a clear understanding and advocate for the needs of our users in partnership…
363,63,Senior Product Designer,Stavvy,"Boston, MA",,"Collaborate closely with product managers, design leads, UX/UI designers, and engineers to prioritize product functionality and deliver valuable, high-quality…"
364,64,UX Designer,LEWIS,"Boston, MA 02111 (Chinatown area)",,"The agency, its people and client campaigns have won many prestigious awards, including Cannes Lions, Digital Impact, Holmes Report, ICCO, PRCA and European…"
365,65,newUX Designer,Schneider Electric,"Andover, MA 01810+1 location",,"Gather and evaluate user requirements in collaboration with product managers and engineers.Conducts user interviews, concept walk-throughs, and usability…"
366,66,"newLead Product Designer, Digital Experience Team",State Street,"Boston, MA 02111 (Central area)",,"Ability to guide and direct design conversation whether with business stakeholders or other designers.As you lead your own project, will you guide and support…"
367,67,newSenior User Experience Designer,Fidelity Investments,"Boston, MA 02210 (South Boston area)+1 location",,"Proven experience designing, developing and maintaining dynamic products and solutions.You grasp sophisticated product features and break them into clear and…"
368,68,"Senior UX Researcher, Consumer and Healthcare Services, Fitb...",Fitbit,"Cambridge, MA",,"Experience working collaboratively with other researchers, designers, product managers, and engineers across teams to turn research insights into actionable…"
369,69,Senior Product Designer,CVS Health,"Boston, MA 02110 (Downtown area)+1 location",,5+ years of experience crafting experiences for complex consumer-facing products or business intelligence tools.Solid understanding of WCAG best practices.
370,70,Product Designer,Science 37,"Remote in Boston, MA",,"3-5 years' experience as a product designer or similar role, with primary experience in UX design across web and mobile products."
371,71,Senior Product Designer,The RepTrak Company,"Boston, MA",,4+ years of experience with shipping products as part of cross-functional teams.Establish and refine digital designs intended to support the existing products…
372,72,Project Engineer – Medical Product and Systems Design,Helbling Technik,"Cambridge, MA",,Knowledge in product development processes and methods.Drive critical product development decision making in fortune 500 and startup companies alike.
373,73,ESG User Experience Designer,S&P Global,"Boston, MA 02110 (Central area)",,"You will provide product design, prototyping, research and facilitation services for Sustainable1 desktop and mobile products.Makes things easier to use."
374,74,Lead UX Designer,About Fresh,"Boston, MA",,"Provide UX thought leadership to our product team with a focus on converting strong conceptual thinking into tangible, impactful experiences."
375,75,Senior Product Designer - Modern Applications Management - O...,VMware,"Remote in Boston, MA+2 locations",,"Our product managers and product designers work side-by-side with our engineers in small, empowered teams, using Lean and User-Centered Design as guides."
376,76,Director - Product Development & Media Design,Northeastern University,"Boston, MA",,Work closely with learning design and product management to bring together the appropriate product team to support the vision and goal of a product long term.
377,77,Lead Product Designer - Voice Innovation & Conversation Desi...,Humana,"Remote in Boston, MA 02110",,"The Lead Product Designer Develops product ideas, enhancements to existing products or strategic product extensions, and translates research discoveries into…"
378,78,UX / UI Designer and Frontend developer,Schneider Electric,"Boston, MA",,Gather and evaluate product requirements in collaboration with product owners and scrum team.2+ years of experience as a UX / UI designer.
379,79,UX DESIGNER,Department of Education,"Malden, MA 02148 (Downtown area)",,"Helps ensure overall branding, look, and feel is consistent across Data Hub products and websites.Support the branding and design work for products that the…"
380,80,Senior Product Designer,Genesys,"Temporarily Remote in Boston, MA 02116",,"You are an experienced designer with experience working with SaaS products.This role works with an outstanding group of designers, product managers and…"
381,81,UI/UX Designer,GSN Games,"Boston, MA 02110 (Central area)",,Be an active advocate for the quality of product design.Provide high fidelity comps and documentation to assist in product development.
382,82,UX/UI Designer,Northeastern University,"Boston, MA",,"You will be responsible for the full lifecycle of user experience mapping, including, but not limited to, UX/UI mockups, prototypes and integrity of the final…"
383,83,newSenior Product Designer,PTC Inc.,"Boston, MA 02210 (South Boston area)",,"Collaborate closely with product managers, designers, and engineers to prioritize product functionality and deliver valuable, high-quality features."
384,84,Senior Product Designer,Mavrck,"Boston, MA",,4-6 years of experience designing quality enterprise-level product experiences.Confidently present a strong rationale for design decisions and rely on…
385,85,Sr. UI/UX Designer,Connvertex Technologies Inc.,"Hybrid remote in Boston, MA",,"Gather and evaluate user requirements in collaboration with product managers and engineers.Gathering and evaluating user requirements, in collaboration with…"
386,86,"UI/UX Designer, Application Development III H/M",Inetum,"Dorchester, MA+1 location",,"The Senior UX Designer is responsible for working with designers, researchers, product managers, and developers to deliver great user-centered digital…"
387,87,"SENIOR PRODUCT DESIGNER, NFT",DraftKings,"Remote in Boston, MA+1 location",,"3+ years of experience in an individual contributor role, on a Product Design team designing apps; you have helped ship products before is required."
388,88,UX Designer,Ascensus,"Boston, MA 02212 (Central area)",,"Prototype and scale UX solutions for new products, services, features, and enhancements from journey maps through detailed designs."
389,89,Senior Product / UX Designer (Remote),Epsilon,"Remote in Boston, MA 02109+1 location",,"Familiarity with Adobe Creative Suite products (i.e. Photoshop, Illustrator, etc.).Contribute to, and aid in conducting, design critiques and help mentor /…"
390,90,"Product Designer, Storefront",Wayfair,"Boston, MA+14 locations",,"Collaborate with product managers, developers, content strategists, user researchers, and other experience designers to execute design concepts that deliver on…"
391,91,Senior Product Designer,Science 37,"Remote in Boston, MA",,"Collaborate with product managers, developers, internal users, and other designers.5+ years of product design experience designing and shipping web and native…"
392,92,UX-UI Designer Co-op,Retail Business Services,"Quincy, MA 02169",,Provide feedback during sessions to help other designers on the team.Comfortable interfacing with business contacts to gather business requirements and…
393,93,UX Designer,Sallie Mae,"Newton, MA",,"Advocates for the customer experience within a multi-functional team, including: development, product owners and business stakeholders."
394,94,"Senior Product Designer, Onsite",Klaviyo,"Boston, MA",,"A portfolio of projects supporting end-to-end product development cycle, from audience definition to product adoption.Competitive salary and company equity."
395,95,Principal Product Designer (Remote),Omnicell,"Remote in Boston, MA",,Experience coaching and mentoring less experienced designers.Participate in building a product design strategy and conveying that strategy to designers and the…
396,96,UX Designer and Researcher,Allen & Gerritsen,"Boston, MA 02210 (South Boston area)",,"You’ll work across product, business and technology stakeholders to ensure that project expectations, parameters, requirements and process are mutually…"
397,97,Product Design Manager,Extension Engine,"Cambridge, MA",,"7+ years of product design experience for web and mobile applications with an impressive portfolio.At least 2 years of experience mentoring, supervising, or…"
398,98,Staff/Senior Product Designer,Salesforce,"Boston, MA 02116 (Back Bay area)",,"Collaborate closely with product owners, engineers, and user research teams to create a vision for your product area."
399,99,UX/UI Designer,ENEL,"Boston, MA 02210 (South Boston area)",,"Collaborate with product managers, software developers, and other stakeholders to design exceptional user experiences for multiple products concurrently;"
400,100,Senior UI/UX Designer,HYPERPROOF,"Remote in Boston, MA",,"Aware of current and emerging trends in product design.Work closely with product management to interpret data on user behaviors, design user experience tests,…"
401,101,UI/UX Designer,Draper,"Cambridge, MA",,UI Design - Creation of scalable Sketch libraries design toolkits for product lines.Draper supports many programs to improve work-life balance including…
402,102,Senior UX Designer,WarnerMedia,"Needham, MA",,"Drive collaboration with engineers, PMs, artists, and game designers to initiate and document ideation of feature needs."
403,103,Senior Product Designer,Overjet,"Remote in Boston, MA",,"Our product development team comprises engineers, data scientists, technical project managers and product manager."
404,104,newProduct Design Engineer,Parker Hannifin Corporation,"Woburn, MA 01888+1 location",,Ensures conformance to product qualification procedures and parameters to achieve customer and product reliability and safety standards.
405,105,Senior or Advisory UI/UX Designer,Frontier Technology Inc.,"Remote in Beverly, MA 01915",,FTI is seeking an experienced user interface / user experience (UI/UX) designer to support a new software ecosystem.
406,106,Sr. Remote UX/UI Designer,Kaleidoscope,"Remote in Boston, MA 02114",,"3-5 years of experience as a UX designer or similar role.Proficiency in to user experience teams presenting design work, product and engineering teams, and…"
407,107,Senior UI/UX Designer,EF Go Ahead Tours,"Hybrid remote in Cambridge, MA 02141",,5+ years professional experience in a UI/UX or product design role.Lean into your primary UI design skills with some secondary UX design chops to balance form…
408,108,Front-end UX/UI Web Designer,TakeTours.com,"Arlington, MA",,"Manage prepayment account orders & prepayment & accounting record.Monitor online accounting request (Live Help, Online Request, Emails)."
409,109,newUser Experience / Interaction Designer,"General Dynamics Mission Systems, Inc","Dedham, MA 02026 (Oakdale area)",,"Experience with product development lifecycle processes.Collaborate regularly with designers, researchers, developers, engineers, customers, and users."
410,110,Staff / Senior UX Designer,Salesforce,"Boston, MA 02116 (Back Bay area)",,"Collaborate closely with product owners, engineers, and user research teams to create a vision for your product area."
411,111,User Experience Designer – Hybrid Ways of Working,Boston Consulting Group,"Boston, MA 02109 (Downtown area)",,"Authoring presentations and conveying research findings, recommendations, and designs to product teams.Authoring presentations and conveying research findings,…"
412,112,Senior Application UI/UX Designer - Boston,Zudy Software,"Boston, MA",,Work collaboratively with our delivery and product teams to improve user experience and interface design for Zudy products and applications.
413,113,Associate UX Designer - Engineering Development Group,MathWorks,"Hybrid remote in Natick, MA 01760+6 locations",,"Connect with customers on complex technical issues in MATLAB, Simulink, and other MathWorks products.Work with quality engineering, development, and marketing…"
414,114,newUX Designer,Denken Solutions Inc,"Boston, MA",,Required- Minimum 5 years of industry experience working within interactive design mediums including websites and mobile applications.
415,115,Salesforce UI/UX Designer,Intone Networks,"Boston, MA",,Determine the information architecture of the digital product.Responsibilities: • Participate in strategy and brainstorm sessions with Distribution &…
416,116,"newSr. Manager, Product Design (UX), Digital - US Remote",Vista,"Remote in Waltham, MA 02451",,"Hire and grow a team of designers to support the Vista Digital portfolio.Expert in all aspects of design in a digital, product or user-centric space."
417,117,VP Software Product Design,Houghton Mifflin Harcourt,"Hybrid remote in Boston, MA 02110",,"Work with designers, product owners, developers, and business partners to deliver on product requirements with high quality."
418,118,Senior UX Designer,Menlo Security,"Remote in Boston, MA",,Collaborate fluidly with other designers and developers.5+ years of professional experience designing complex Enterprise products.
419,119,Senior UX Mobile Product Designer,"eMoney Advisor, LLC","Boston, MA 02101",,"As a core member supporting one of the product teams, this role will collaborate with fellow designers, researchers, product managers, developers, and beyond to…"
420,120,Custom Product Associate Design Engineer,Cytiva,"Marlborough, MA 01752",,Work with commercial team members and other custom engineers to create and produce designs that capture all product requirements for either new or existing…
421,121,Senior UX/UI Designer,Paperless Parts,"Boston, MA 02114 (West End area)",,"Work alongside designers, engineers, and product managers to ensure we’re solving problems for our users the right way."
422,122,Lead UX Researcher,Klaviyo,"Remote in Boston, MA",,"You will create the conditions for product success, by providing strategic research that the team needs at all stages of the product lifecycle, and developing…"
423,123,"newSenior UX Designer, AWS Migration Services","Amazon Dev Center U.S., Inc.","Boston, MA+4 locations",,"Mentor and assist junior designers.Collect customer feedback to inform the product roadmap.Amazon Web Services (AWS) is seeing a talented, motivated, and…"
424,124,UX Designer/Senior UX Designer,Fidelity Investments,"Boston, MA 02210 (South Boston area)",,Partner with the product owner to help inform product strategy.Provide design and product thought leadership.Familiarity with the value of design systems.
425,125,Principal UX and Media Designer,Bentley University,"Waltham, MA 02452",,"Collaborate with stakeholders, business analysts, product managers to design and develop innovative solutions to complex process and configuration challenges."
426,126,"Senior UX Designer, Life Sciences",Outcomes4me,"Boston, MA 02110 (Central area)+1 location",,Act as a UX lead for Outcomes4Me life science products.Influence product roadmap and platform design direction with a data-driven design approach.
427,127,User Experience Designer,The MITRE Corporation,"Bedford, MA",,"As a user experience designer, you’ll work with multi-disciplinary teams of project managers, engineers and clinicians to design and prototype web applications,…"
428,128,"Senior UX Designer, Mass customization Platform - US Remote",Vista,"Remote in Boston, MA 02111",,"At least 3 years’ experience as a UX designer designing web applications.This makes it easier and faster to do things like introduce new products, reach…"
429,129,Senior Product Designer (Open to Remote),New Relic,"Remote in Boston, MA 02108",,"Knowledge of the product development process, from product thinking to visual and interaction design.Drive quick design experiments to evaluate their impact on…"
430,130,Senior UX Designer,CVS Health,"Boston, MA 02110 (Downtown area)",,"Have thrived in fast-paced product development environments.Achieving this goal requires collaboration with teams of UX and UI designers, researchers, content…"
431,131,User Experience (UX) Designer,Chenega MIOS,"Boston, MA 02133 (Back Bay-Beacon Hill area)",,Experience with the design and product development processes.Implement Lean UX principles in defining minimum viable products (MVP) for.
432,132,Sr. User Experience Designer - Opportunity for Working Remot...,VMware,"Remote in Boston, MA",,Participate in various forms of user research to understand customer needs and inform product designs.Collaborate with product managers and engineers to…
433,133,Manager of MEC Business Product Design,Verizon,"Boston, MA 02114 (West End area)",,Experience with 5G and MEC product development.This thought leader will also drive the innovation and development of products around new technical concepts for…
434,134,UX Research Lead - Hybrid,iptiQ,"Hybrid remote in Boston, MA",,"Work closely with Product Designers and Product Managers to turn user data into actionable product/service requirements that feed into prototype development,…"
435,135,Senior UX Designer,Akoya,"Remote in Boston, MA 02215",,"Contribute deliverables and assets to product development teams.Background in digital product design principles, translating complex systems into concepts that…"
436,136,"Lead / Principal Product Designer - Mulesoft, a Salesforce C...",Salesforce,"Boston, MA 02116 (Back Bay area)",,"Communicating and collaborating on product design and UX strategy within the product design team, user research, product management, development and project…"
437,137,Sr. UX Designer,Xometry Inc,"Boston, MA",,Working closely with other designers and developers to improve and maintain design consistency across other product areas.
438,138,Senior UX Designer,"Zipcar, Inc.","Boston, MA 02210 (South Boston area)",,"Partner with product and engineering to define the future roadmap for the team.Mentor and inspire a team of designers, providing constructive feedback and…"
439,139,"Sr. UX Designer at BNY Mellon, Data & Analytics",BNY Mellon,"Wellesley, MA",,5 or more years of UX and digital product design experience preferred.Ability to collaborate effectively with stakeholders and act as a strategic partner in…
440,140,Senior UX/UI Designer,Signify,"Burlington, MA",,"You’ll be part of the Signify Design Americas Team and its responsibilities are working closely with multidisciplinary partners across several business groups,…"
441,141,Engineering Aide - Design/Product Development,Vicor Corporation,"Andover, MA",,Will interface with internal organizations regarding product related issues.Responsible for generating the documentation package for all products designed.
442,142,"Senior UX Designer - Get, Install, and License",MathWorks,"Hybrid remote in Natick, MA 01760+5 locations",,"Collaborate with development teams to design appropriate and consistent solutions to help customers get, buy, download, access, and install MATLAB products as…"
443,143,"Scientist/Sr. Scientist, Product Design and Development,",Takeda Pharmaceutical,"Boston, MA+2 locations",,This position will play an important role in optimizing cell therapy platforms to improve the biological function of cell therapy products and developing…
444,144,Senior Principal Industrial Designer/ User Experience Lead,Siemens Healthineers,"Norwood, MA 02062",,"Leading product definition for new products and platforms by applying “systems thinking”, user centered design methodologies."
445,145,UX Product Designer - IR Intelligence,"Nasdaq, Inc.","Boston, MA 02101",,"Experience in user interface design for B2B products and mobile technologies.Collaborate with product stakeholders, business and technology teams to find…"
446,146,"Senior Product Design Manager, Promotions",Wayfair,"Boston, MA+11 locations",,"Collaborate with product managers, developers, content strategists, user researchers, and other experience designers to execute design concepts that deliver on…"
447,147,newSenior UX Researcher (Remote),Sun Life Financial,"Remote in Wellesley Hills, MA 02481",,Experience with online commerce and digital consumer products or services.Desire to be part of a collaborative design and product team.
448,148,Principal User Experience Designer - Surgical Robotics,Medtronic,"Boston, MA",,"Collaborate with UI designers, hardware designers and engineers to drive prototypes for testing.Consult on behaviors of system-adjacent products and apps."
449,149,Staff UX Researcher / Designer - NxStage,Fresenius Medical Care,"Lawrence, MA 01843",,Participate in usability tests and synthesize research findings to support product outcomes.Work with product teams to design technology enabled offerings and…
450,0,UX Designer,Deloitte,"Chicago, IL 60606 (The Loop area)+5 locations",,"UX Lead to support front-end design of modernized screens for ACCESS website.Will work as part of cross-functional team of studio/UX, visual design, copy…"
451,1,newLead Product Designer,DocuSign,"Remote in Chicago, IL",,"Define the product direction, own the design, execution, and measure ongoing improvements against short and long-term goals on multiple products or services."
452,2,Product Designer,dogstudio,"Chicago, IL",,"You will think, design, imagine, and most probably drink local beers while laying down on a lion's pelt."
453,3,Junior Product Designer - Hybrid,Syngenta,"Chicago, IL",,"You’ll be working within a cross-functional product squad to assist design within one or more product areas – from discovery, definition, development through to…"
454,4,Product Designer,Square,"Remote in Chicago, IL 60647",,This problem area is important to our ability to meet the evolving needs of our omni-channel sellers and is dependent on user-centered product designers—that's…
455,5,Product Designer,CCC,"Chicago, IL",,"Goto Market skills are a plus - including defining sales plays, product packaging, value props, and product positioning."
456,6,Product Designer,Mode,"Remote in Chicago, IL",,"You're excited about the prospect of working with other designers, product managers and engineers.Collaborate across a small product team to drive solutions…"
457,7,Lead Product Designer,Bain & Company,"Chicago, IL",,"As a lead product designer, you will play a critical role in the development and deployment of products that transform how Bain consulting is delivered."
458,8,UI/UX Designer,Red Foundry,"Chicago, IL",,Gather and evaluate user requirements in collaboration with product managers and engineers.Develop UI mockups and prototypes that clearly illustrate how the…
459,9,"Product Design Engineer, Pixel",Google,"Chicago, IL (West Town area)",,Experience shipping multiple consumer products.3 years of experience in consumer product design.Experience with multiple manufacturing methods used in…
460,10,UX Designer,ArtVersion,"Remote in Chicago, IL",,"Participate in activities from project research, planning to execution.Work on campaign communication design and visual storytelling."
461,11,User Experience Designer III,Expedia Group,"Chicago, IL 60661 (Near West Side area)+1 location",,"You'll work with cross functional agile teams including product managers, business analysts, UX designers, researchers, and developers to produce effective…"
462,12,All levels - product architecture + design,AIA Chicago,"Chicago, IL 60601 (The Loop area)",,"We need someone who can lead a small project team, a full time summer intern, and someone just graduating from college.Comfort in meeting with clients."
463,13,Product Designer,Capital Markets Gateway,"Remote in Chicago, IL",,Elevate the product experience through outstanding displays of visual and interaction design.You will have the opportunity to help shape the processes that…
464,14,Staff Product Designer - Tock,Squarespace,"Remote in Chicago, IL",,"Experience designing products seen and used by millions of people.Demonstrated ability to collaborate with researchers, engineers, and product stakeholders."
465,15,UX Designer,Motorola Solutions,"Chicago, IL",,Want to design products that actually matter?Collaborate closely with product owners/managers/researchers to find opportunities for new products/features and…
466,16,UX/UI Designer (Remote),Brafton,"Remote in Chicago, IL 60661",,As part of Brafton’s push to produce a Content Marketing SaaS product we are adding UX/UI designer to our in-house team (so as not to denigrate past or current…
467,17,"newSnr UX Researcher, Customer Experience",PayPal,"Chicago, IL 60654 (Loop area)",,Your insights and understanding of customer needs and pain points during negative moments will inform how we improve existing products and think differently…
468,18,UX Designer,Anthem,"Chicago, IL 60601 (Loop area)+2 locations",,Works with senior designers and product team to produce style guidelines defining our products visual identity.Worked in an Agile (Scrum) product environment.
469,19,UI / UX Designer,Morgan Stanley,"Chicago, IL",,Partner with product managers and engineers to translate designs into successful products.3-5 years of experience as a UX designer as a key contributor to the…
470,20,"Associate, UX Designer",KPMG,"Chicago, IL 60601 (The Loop area)",,"Strong understanding of user experience design related deliverables such as information architecture, prototyping, workflow ideation and pixel design…"
471,21,"newAssociate, Digital Product Designer",KPMG,"Chicago, IL 60601 (The Loop area)",,"Assess and design products in line with usability standards and heuristic best practices, as dictated by the need.No phone calls or agencies please."
472,22,Product Designer,"Grubhub Holdings, Inc.","Chicago, IL 60602 (The Loop area)+1 location",,"A passion for sharing design strategies with fellow designers, product managers, and engineers to deliver a better, more user-centered products."
473,23,UX/CX Designer,Accenture,"Chicago, IL",,Present research findings and design concepts to designers and product partners.Minimum of 3 years of experience developing digital products.
474,24,Product Designer (Remote),Shop Smart,"Remote in Chicago, IL",,"Experience with creating design solutions for Ecommerce, Affiliate Marketing, and Marketplace product lines.Work with engineering and product teams to continue…"
475,25,UX Product Designer,KBX,"Lisle, IL 60532",,Participate in design reviews for the product teams.Be a collaborative member of fast-paced digital design product teams.What You Will Do In Your Role.
476,26,Product Designer,Practice Fusion,"Chicago, IL",,"Our team of talented product designers and user researchers is integral to achieving that mission.We work closely with the product, technology, marketing and…"
477,27,UX DESIGNER,InspiHER Tech,"Hybrid remote in Chicago, IL",,"4+ years of experience as a UX designer conducting usability tests, creating wireframes, storyboards, sitemaps, screen flows and report design patterns and…"
478,28,Product Designer,Foxtrot,"Chicago, IL",,"You've worked closely with engineers, product managers, and other designers to deliver new designs cross-functionally and iteratively.You’re curious about why?"
479,29,"Product Designer - Opportunity for Working Remotely Chicago,...",VMware,"Remote in Chicago, IL",,Closely collaborating with your design team as well as the product management and engineering teams to identify product vision and goals.
480,30,Sr. Product Designer,CommerceHub,"Remote in Chicago, IL",,We are looking for seasoned product designers that enjoy being given ambiguous problems and excel in finding innovative solutions.A 6% 401(k) match.
481,31,User Experience Designer III,Expedia Group,"Chicago, IL 60661 (Near West Side area)+1 location",,"You'll work with cross functional agile teams including product managers, business analysts, UX designers, researchers, and developers to produce effective…"
482,32,UX/CX Designer,Accenture,"Chicago, IL",,Present research findings and design concepts to designers and product partners.Minimum of 3 years of experience developing digital products.
483,33,newSenior Product Designer,Collective Health,"Remote in Chicago, IL",,"Work with engineers, product managers and designers to ensure we design and ship high-quality solutions.5+ years professional experience crafting user-friendly…"
