,Unnamed: 0,title,company,location,salary,summary
288,138,Manufacturing Engineer,Intel,"Hybrid remote in Bengaluru, Karnataka",,"� Basic understanding of board design, Layout, and PCB manufacturing or similar skillsets.� Provides guidance to product engineering regarding design concepts…"
289,139,Product Design Engineer,Tata Elxsi,"Bengaluru, Karnataka",,"O Sheet metal design, fabrication & product design requirements for press tools.O Medical equipment product design engineering with proficiency in mechanism…"
290,140,Role: Design Engineer / Sr. Design Engineer - JOBID: AKTISBL...,Aktis Engineering Solutions,"Bengaluru, Karnataka",,Must possess excellent engineering design/analysis skills.Bachelors / Masters in Mechanical/Structural Engineering with experience of 1 to 5 Years.
291,141,newSenior Engineer Exterior,Volvo Group,"Bengaluru, Karnataka",,"Exterior Equipment Group is a design team within Cab Design Section.Support packaging engineers in packaging and installation tasks (e.g. technical reports,…"
292,142,ASIC RTL Design Engineer,Google,"Bengaluru, Karnataka",,You develop from the lowest levels of circuit design to large system design and see those systems all the way through to high volume manufacturing.
293,143,Embedded Design Engineer,Infiction Labs Pvt Ltd,"Rajajinagar, Bengaluru, Karnataka","₹15,000 - ₹18,000 a month",Integrate and validate new product designs.Interface with hardware design and development.Design and implement software and hardware of embedded devices and…
294,144,newHardware Design Engineer - Motor Controller,Hindujatech,"Bengaluru, Karnataka",,Working experience in motor controller design of electric vehicles.Job Title: Hardware Design Engineer - Motor Controller.Job Post Date: 25/03/2022.
295,145,Junior Design Engineer,Acumac Machine Tools,"Bengaluru, Karnataka",,Work Experience: 1-2 years of Experience.Transparent and open working environment.Defined role expectation and freedom of functioning.
296,146,PCB Layout (ECAD) Design Engineer,Aarav Unmanned Systems,"Bengaluru, Karnataka",,Proactively & closely working with mechanical design engineers to deliver tightly packaged PCB designs.Collaborating with design and software engineers to…
297,147,Machine Learning Engineer,Intel,"Hybrid remote in Bengaluru, Karnataka",,"Intel's Information Technology Group (IT) designs, deploys and supports the information technology architecture and hardware/software applications for Intel."
298,148,Design Engineer,Tata Elxsi,"Bengaluru, Karnataka",,"O Mechanical design for mass production, reliability, regulatory compliance and cost.Tata Elxsi is a leader in providing design & development solutions for…"
299,149,newSr Engineer - Product Design,Asteria Aerospace,"Bengaluru, Karnataka",,"Structural design process from conceptual design to detailed design.Mentor other engineers in the design team.Self driven, ability to work independently."
300,0,Design Engineer,Ecosystem,"Boston, MA",,Develop and perform calculations using a combination of software and simulations of potential energy savings from the proposed design.
301,1,Junior Software Developer,Data Ductus,"Boston, MA",,"We are software engineers with passion to solve technically challenging problems in small, scalable, and agile teams, using a variety of tools and languages."
302,2,"newDesign Engineer - Boston, MA",Doosan Corporation,"Boston, MA 02108 (Back Bay-Beacon Hill area)",,Collaborate with Manufacturing and other relevant business entities to coordinate implementation of new designs and develop transition plans to bridge between…
303,3,Web Developer,Leyton,"Boston, MA 02111 (Downtown Crossing area)",,"A project manager with a passion for creating innovative web designs that delight existing customers, as well as targeting new industries."
304,4,newAssistant Traffic Design & Safety Engineer,Mass Dept of Transportation,"Hybrid remote in Boston, MA",,Assist in the design and review of traffic and safety components of District in-house design projects and maintenance and construction contracts.
305,5,Head of UX and Design,IMMERSIVE GAZE,"Boston, MA",,"Collaborate with cross-functional teams to define, design, and ship new features.You'll be familiar with agile practices and have a highly technical background…"
306,6,FPGA Design Engineer,Accolade Technology,"Boston, MA",,"Participate in all phases of FPGA design including specification, design, synthesis, verification and bring-up."
307,7,WordPress Developer,Thee Digital,"Remote in Boston, MA",,"Experience developing responsive design websites from a PSD file.Helping formulate an effective, responsive design and turning it into a working theme and…"
308,8,"Product Manager, DNA and Strain Design Software",Ginkgo Bioworks,"Boston, MA 02210 (South Boston area)",,We are looking for amazing software Product Managers to help us design and build the best bioinformatics and analysis tools that will define how bioengineers…
309,9,Senior Layout Design Engineer,Apple,"Boston, MA 02116 (Back Bay area)",,Analog Layout is a crucial component of the hardware design process.Analog Layout Engineers work alongside circuit designers to transform design ideas into…
310,10,newSenior RFIC Design Engineer (100% remote),"Encore Semi, Inc.","Remote in Boston, MA 02101+3 locations",,This role requires solid intuitive and mathematical understanding of transistor-level circuit design and layout issues that drive analog/RF performance.
311,11,Front End Developer,Neoscape,"Remote in Boston, MA 02210",,Expert in responsive design and adaptive web development.Ensuring web design is optimized for smartphones.Advanced knowledge of responsive design and mobile…
312,12,newCustomer Experience Architect - Design Partner Program - Opp...,VMware,"Remote in Boston, MA",,Categorize and/or document customer environments and define repeatable solutions – run customer pilots and validation cycles as part of the overall design…
313,13,Sr. MEMS Design Engineer,Aceinna,"Boston, MA",,MEMS sensor design and simulations.PhD in MEMS inertial design;Working with process engineering team to tailor the design for best manufacturability and…
314,14,Physical Design CAD Engineer,Apple,"Boston, MA 02116 (Back Bay area)",,"Work with chip design teams to implement and customize design flows that are optimal for a given chip.You will collaborate with physical design teams, CAD…"
315,15,RFIC Design Engineer,Apple,"Boston, MA 02116 (Back Bay area)+9 locations",,"As an RF IC design engineer, you will be responsible for providing RF solutions for cellular transceiver chips."
316,16,Web Developer (Front-End / PHP),Yelling Mule,"Boston, MA",,Ensure everything is mobile responsive.Bootstrap or similar CSS frameworks.Passion for smart and clean code.Excellent diagnostic and problem solving skills.
317,17,Design Verification Engineer,Apple,"Boston, MA 02116 (Back Bay area)+2 locations",,"This role is for a DV engineer who will enable bug-free first silicon for the mixed-signal designs.Develop mixed-signal simulation environment, and work…"
318,18,Senior Design Assurance Engineer-Combination Devices,Biolink360,"Remote in Boston, MA",,"O Provide design assurance support to review/create a DHF under clients.Must have design assurance/design control knowledge, DHF development (have built a DHF…"
319,19,Technical Game Designer,Demiurge Studios,"Boston, MA",,"Improve design tools and pipelines.Once live, design responses to performance indicators and customer feedback.Full-time/Boston, MA/Design."
320,20,"Process Engineer, Life Sciences (Design Group)",Barry Wehmiller Companies Inc,"Boston, MA+1 location",,"Process mechanical design as part of multi-discipline project teams in an A&E environment.Facilitates design coordination with controls/automation, utilities,…"
321,21,Machine Learning Engineer/Computational Biologist – Protein...,1910 Genetics,"Boston, MA",,"The pace of development of 1910’s protein design platform.Complete preliminary testing of possible database structures, scoring functions, and machine learning…"
322,22,Design Engineer,McNamara Salvia,"Boston, MA 02110 (Downtown area)",,"Attend internal and external meetings with clients and design team members.Knowledge of building fundamentals and design codes and standards such as IBC, ASCE,…"
323,23,Applications Developer & Data Administrator in Game Design,Northeastern University,"Remote in Boston, MA",,We are seeking professionals who can help immediately with a large-scale strategic initiative at Northeastern University focused on building and validating…
324,24,SerDes Circuit Design Engineer,Apple,"Boston, MA 02116 (Back Bay area)",,"You will also drive mask design to implement layout view of designs.Design experience in advanced CMOS technologies, design with FinFet technology."
325,25,"Sr. Design Engineer, Boston MA or East Hartford, CT",Doosan Corporation,"Boston, MA 02108 (Back Bay-Beacon Hill area)",,Solid mechanical design engineering background.Fuel cell design engineering experience preferred.Collaborate with Manufacturing and other relevant business…
326,26,Program Coordinator -Digital Engagement & Web Development,Northeastern University,"Boston, MA",,"Sharing new trends in web design, development and user experience design to support the OAR web strategy.The role will require coordination with internal teams…"
327,27,"newAssociate Technical Director, Microbial Engineering",Ginkgo Bioworks,"Boston, MA 02210 (South Boston area)+1 location",,"Provide technical direction and guidance on synthetic biology, metabolic design and metabolic engineering of target host organisms to your team to ensure…"
328,28,Hardware Design Engineer - Board Design,Apple,"Boston, MA 02116 (Back Bay area)+1 location",,"Board level analog and digital circuit design expertise.You have broad experience with high-speed, high-power, embedded system design."
329,29,Solutions Design Engineer - Warehousing & Distribution (REMO...,Ryder System,"Remote in Boston, MA 02133+3 locations",,"Execute design processes to create, re-design, or optimize logistics networks.Warehousing design and layout experience."
330,30,Senior Network Design Engineer,Boston Children's Hospital,"Boston, MA",,"Contributing heavily in the design, construction, and on-going maintenance of CH's various networks.Determining the need for network management tools,…"
331,31,SerDes Analog/Mixed-Signal Design Engineer (100% remote),"Encore Semi, Inc.","Remote in Boston, MA 02101",,"7+ years of high-speed analog design experience.You will participate in SerDes Architecture Development with DSP, Analog and Digital design teams."
332,32,Highway Design PE/Assistant Project Manager,Jacobs,"Boston, MA 02212 (Central area)",,"Substantial professional expertise with progressive highway design projects.What we do is more than engineer roads, we work every day to make the world better…"
333,33,Software Engineer – Applications,Oneiro,"Boston, MA",,"Have an understanding of the principles and techniques of responsive web design.Design, implement and test applications built to operate with the ndau…"
334,34,Senior UI Software Engineer,Universal-Robots,"Boston, MA",,"Continuously improve, design, and innovate our web applications.A solid understanding of object-oriented programming, design patterns, software architecture…"
335,35,CI Systems Engineer (Remote),Julia Computing,"Remote in Boston, MA",,We are looking for engineers excited to build the fundamental test and deployment infrastructure of the Julia language and associated projects.
336,36,Civil Roadway Design Engineer,Parsons,"Boston, MA",,Solid roadway geometric design background.Must have solid roadway design experience.Experience on design-build projects is preferred.
337,37,Railway Design Engineer (E2),TranSystems Corporation,"Boston, MA 02110 (Downtown Crossing area)",,"Participate in business development activities including information gathering, preliminary design (for design-build pursuits) and proposal writing."
338,38,Associate Staff Design Engineer,Silicon Labs,"Boston, MA 02210 (South Boston area)",,D in Electrical Engineering and 6+ years of experience in design.Guide the layout engineer through the post-layout verification.
339,39,"Full Stack Software Engineer - Python, Javascript, AWS",Acadian Asset Management,"Boston, MA 02110 (Downtown area)",,Attention to detail and an eye for aesthetic design.Excellent programming skills in JavaScript; Experience in web design and web development.
340,40,VP Software Product Design,Houghton Mifflin Harcourt,"Hybrid remote in Boston, MA 02110",,"Passion for design and design tools.They will be fluent in UX design principles and methodologies, as well as agile software design and development best…"
341,41,"Senior Software Engineer, Front-End",Roku,"Boston, MA",,"Knowledge and experience with programming best practices, design patterns, and software design structures.Knowledge and experience of implementing web design…"
342,42,Senior Full Stack Engineer,Arrayo,"Boston, MA",,"As an Arrayo software engineer, you will work directly with users to understand requirements and then work with your team to design, develop, and deploy custom…"
343,43,Design Engineer,Silicon Labs,"Boston, MA 02210 (South Boston area)",,Verilog RTL design with demonstrated experience of taking designs through the silicon development lifecycle to production.Then we want you on our team.
344,44,"Project Engineering Designer, Electrical",EYP,"Boston, MA 02210 (Downtown area)",,"Under supervision, coordinate and prepare schematic design, design development, and construction documents.Assist in spatial coordination with architecture and…"
345,45,DESIGN-BUILD PROJECT MANAGER,WSP,"Boston, MA",,Experience serving as the design manager for design-build projects.The key focus of this position is to serve as the design team Project Manager (Design…
346,46,VB.Net Developer with Vue.js - Location Open,Deloitte,"Boston, MA 02116 (Back Bay area)+4 locations",,"Responsive web design (Bootstrap, LESS).Review the design and documentation delivered by team.Understands how to design, configure, build, and test…"
347,47,Web & Visual Designer (Marketing),IMMERSIVE GAZE,"Boston, MA",,"Collaborate with cross-functional teams to define, design, and ship new features.You'll be familiar with agile practices and have a highly technical background…"
348,48,"Engineering Designer II, Electrical",EYP,"Boston, MA 02210 (Downtown area)",,"Under supervision, coordinate and prepare schematic design, design development, and construction documents.Assist in spatial coordination with architecture and…"
349,49,Transportation Designer/Engineer (Hybrid),Nitsch Engineering,"Boston, MA 02108 (Downtown area)",,"The ideal candidate for this position must have experience in roadway and highway design, drainage design, preparing traffic management plans, cost estimating,…"
350,50,Highway Design Engineer,Greenman-Pedersen Inc.,"Boston, MA 02111 (Central area)",,"Thorough understanding of geometric design of highways and streets.Ability to develop plans from conceptual design to final horizontal and vertical alignments,…"
351,51,Design Analyst,IMMERSIVE GAZE,"Boston, MA",,"Collaborate with cross-functional teams to define, design, and ship new features.You'll be familiar with agile practices and have a highly technical background…"
352,52,Senior Transmission Line Design Engineer,Tetra Tech,"Boston, MA",,"Review of internal and external designs for code compliance, design practice and ensure that the designs submitted result in lower overall costs for customers."
353,53,ServiceNow Platform Engineer - Knowledge and Design,Boston Consulting Group,"Boston, MA 02109 (Downtown area)",,Collaborate with product team to design solutions.Provide guidance and oversight to junior engineers and vendor partners.Field /list validations and ACLs.
354,54,Sr Human Factors Design Engineer - Surgical Robotics,Medtronic,"Boston, MA",,You will join a world class team of human factors design engineers responsible for further development and enhancement of the globally launched Medtronic’s…
355,55,UX / UI Designer and Frontend developer,Schneider Electric,"Boston, MA",,"Illustrate design ideas using wireframes, visual and graphic designs, flow diagrams, storyboards, site maps, and prototypes.As a UX / UI designer:"
356,56,Senior Staff Design Engineer,Silicon Labs,"Boston, MA 02210 (South Boston area)",,Guide the layout engineer and so the post-layout verification.MS/MSc/Ph.D in Electrical Engineering and 10+ years of design experience.
357,57,Transportation Designer/Engineer (Hybrid),Nitsch Engineering of DC,"Boston, MA 02108 (Downtown area)",,"The ideal candidate for this position must have experience in roadway and highway design, drainage design, preparing traffic management plans, cost estimating,…"
358,58,Associate Staff RF IC Design Engineer,Silicon Labs,"Boston, MA 02210 (South Boston area)",,Guide the layout engineer and so the post-layout verification.MS/MSc/Ph.D in Electrical Engineering and 8+ years of design experience.
359,59,"Design Quality Team Leader, Surgical Robotics",Johnson & Johnson,"Boston, MA 02115 (Fenway area)",,Participate in technical design reviews and project phase reviews.Your team will also lead design transfer activities and ongoing supplier engagement.
360,60,"Software Development Manager, AWS Cryptography","Amazon Web Services, Inc.","Boston, MA+1 location",,"3+ years of people management experience, managing engineers.Work with a team of truly innovative research scientists and engineers."
361,61,Senior Solutions Design Engineer - Distribution & Warehousin...,Ryder System,"Remote in Boston, MA 02133",,"Execute design processes to create, re-design, or optimize logistics networks.Specialize across multiple design disciplines."
362,62,Web Development Manager,Harvard University,"Temporarily Remote in Boston, MA",,"Research, design, and implement technical solutions to deliver business requirements.In addition to management and technical leadership roles, the role will…"
363,63,"Principal, Mobility Planning, Design and Engineering",Stantec,"Boston, MA",,"Strong knowledge of NACTO, APBP, AASHTO and other complete streets and active transportation design requirements and other design/planning procedures in…"
364,64,Transportation Project Manager- Design/Build,Jacobs,"Boston, MA 02212 (Central area)",,Responsible for the overall coordination and delivery of design on large complex alternative delivery projects to include Design-Build and PPP projects.
365,65,Piping/Plumbing Engineer II (MEP Design),"Affiliated Engineers, Inc.","Boston, MA",,"In this role, you will exercise independent judgment to develop and document system designs from concept plans and technical design criteria and interprets and…"
366,66,Sr. Validation Engineer (Design Group),Barry Wehmiller Companies Inc,"Boston, MA",,"Deliver Commissioning and Qualification (C&Q) solutions and services for client facility, utility, process, and equipment."
367,67,Designer/Engineering Technician,"POWER Engineers, Inc.","Boston, MA",,"Compilation of design packages for construction.One (1) + years of design experience.Ability to learn and use design software packages efficiently, retain and…"
368,68,"Transportation, Hospitality - Org Design Senior Manager",Deloitte,"Boston, MA 02116 (Back Bay area)",,"8+ years talent-related experience in consulting or industry including with organization design, organization restructuring, HR or Talent design, workforce…"
369,69,"Senior Engineering Designer, Electrical",EYP,"Boston, MA 02210 (Downtown area)",,"Under limited supervision, coordinate and prepare schematic design, design development and construction documents.Develop, maintain, and use standard details."
370,70,Sr. Full Stack Web Developer,PTC Inc.,"Boston, MA 02210 (South Boston area)",,Developing back-end website applications Implementing MVC design pattern for developing the Web Application using Sitecore 10 CMSEnsuring cross-platform…
371,71,"Data Management Engineer –VP - Design, Implement, & Optimize...",BNY Mellon,"Boston, MA 02108 (Downtown area)",,"Assesses and evaluates risk to understand the implications of design decisions and new technologies.Play a key Senior role in the data design, architecture,…"
372,72,newMid Level Substation P&C Design Engineer,"POWER Engineers, Inc.","Hybrid remote in Boston, MA",,Experience filling the role of substation design engineer for several projects occurring concurrently.Experience in 230kV through 500kV substation design a…
373,73,Senior Angular Developer - Virtual,Deloitte,"Boston, MA 02116 (Back Bay area)",,Experience in Responsive web design.Ensure the technical feasibility of UI/UX designs.4+ years of experience with the design and development of single page…
374,74,newStructural Engineering Designer - Buildings,Michael Baker International,"Boston, MA+1 location",,Assist and check design calculations performed by others.Perform complex structural analysis and prepare design calculations for building/transit facilities.
375,75,"Chapter Lead, Software Development - Knowledge and Design",Boston Consulting Group,"Boston, MA 02109 (Downtown area)",,"Strong software design & development principles, with a focus on system stability, reusability and performance optimized for a global audience."
376,76,"Senior Electrical Engineer, Digital Design","Sonos, Inc","Boston, MA 02110 (Downtown Crossing area)",,Experience with modern digital system design.You will align the needs presented in the Design Specification with an embedded design architecture and supporting…
377,77,"Associate Director, Broadcast Engineering",Emerson College,"Boston, MA 02116 (Bay Village area)",,"Direct support includes: equipment installation, cable fabrication, design and documentation, software configuration, and vendor support calls."
378,78,Electrical Designer/Engineer,"Arora Engineers, Inc.","Boston, MA 02109 (Central area)",,Ensures coordinated design on projects.Participates in the development of design drawings.Participates in the design development of electrical work.
379,79,Senior/Principal Analog Design Engineer,Imatrex,"Boston, MA",,"System integration of new designs.Strong knowledge of analog design is must – 10+ years.Subsystem architecture, board design, schematic capture, layout and…"
380,80,Design Build Manager / Senior Project Manager - Design Build,Michael Baker International,"Boston, MA",,"Responsible for reviewing design-build contracts, including teaming and design agreements with contractor clients."
381,81,Climate Resiliency Engineer / Designer,"Kleinfelder, Inc.","Boston, MA 02108 (Downtown area)",,"Have prior experience working on flood mitigation design projects, including projects incorporating Base and Design Flood Elevations that factor future sea…"
382,82,Digital Customer - Angular Developer Location Open,Deloitte,"Boston, MA 02116 (Back Bay area)",,Experience in Responsive web design.Ensure the technical feasibility of UI/UX designs.3+ years of experience with the design and development of single page…
383,83,Associate Software Developer,Incapsulate,"Boston, MA 02116 (South End area)",,Participates in analysis and design activities.Assist in writing technical approach and design documentation as required.
384,84,Senior ASIC Design Verification Engineer,"Encore Semi, Inc.","Remote in Boston, MA 02101",,The position allows exposure to all aspect of ASIC design stages.We are currently looking for ASIC Design Verification Engineers who will be verifying PCI…
385,85,Protection and Control Design Engineer (T&D),Tetra Tech,"Boston, MA",,"Manage designs and deliverables of other designers, reviewing their engineering designs for accuracy, quality and compliance."
386,86,Civil Engineering Associate II - Bridge/Structural Design,Michael Baker International,"Hybrid remote in Boston, MA",,Assist and check design calculations performed by others.Familiar with structural design software and AASHTO LRFD Bridge Design Specifications.
387,87,Senior Applications Consultant - RTL Design Engineer,Capgemini,"Boston, MA",,"Experience in digital design µArchitecture.Contribute to the development of efficient µArchitectures and contribute to ASIC digital µArchitecture, design and…"
388,88,Engineer III - Design Build (Water Resources-Drainage Design...,HNTB Corporation,"Boston, MA 02133 (Back Bay-Beacon Hill area)",,Proficiency with Bentley and AutoCAD design products.Collects and analyses data necessary to complete design.The time is right to join HNTB Corporation!
389,89,Technical Manager - Highway/Roadway Design,Michael Baker International,"Boston, MA",,"Lead and/or perform all aspects of design for transportation and civil site projects.As a Technical Manager, you are responsible for the for design, analysis…"
390,90,Technical Manager - Highway/Roadway Design,Michael Baker International,"Boston, MA",,"Lead and/or perform all aspects of design for transportation and civil site projects.As a Technical Manager, you are responsible for the for design, analysis…"
391,91,Civil Designer/EIT,HDR,"Boston, MA",,Experience in roadway design and construction inspection.Work collaboratively with a project team to develop designs for urban and rural roadway projects.
392,92,"Senior Technical Director, Microbial Engineering",Ginkgo Bioworks,"Boston, MA 02210 (South Boston area)",,"Provide technical direction and guidance on synthetic biology, metabolic design and metabolic engineering of target host organisms to your team to ensure…"
393,93,Senior Civil Roadway Design Engineer,Parsons,"Boston, MA",,Solid roadway geometric design background.Must have solid roadway design experience.Experience on design-build projects is preferred.
394,94,Health Systems Engineer/Div of General Internal Medicine,Brigham & Women's Hospital(BWH),"Boston, MA 02115 (Mission Hill area)",,Mocking up new UI designs and handing off to developers.Familiarity or experience with the user-centered design process.
395,95,"Senior Software Engineer, .NET Developer, Remote",Siemens,"Remote in Boston, MA",,"Focus on test-driven design.Solid background in analog and mixed-signal hardware design.Experienced at reviewing other developers’ requirements, designs, and…"
396,96,Senior Project Manager - Civil Design,Michael Baker International,"Boston, MA",,"Knowledgeable with technical software used in highway design.Coordinate and be responsible for interdisciplinary design requirements, technical accuracy, and…"
397,97,Senior Design Engineer,Silicon Labs,"Boston, MA 02210 (South Boston area)",,Guide the layout engineer through the post-layout verification.Exposure to the full cycle of design from inception to bench validation testing.
398,98,Angular Developer - Virtual,Deloitte,"Boston, MA 02116 (Back Bay area)",,Experience in Responsive web design.Ensure the technical feasibility of UI/UX designs.3+ years of experience with the design and development of single page…
399,99,"newApplication Development / Maintenance, VP",State Street,"Remote in Boston, MA 02111",,Expertise with system design involving multiple discrete components and services.10+ years of experience with object-oriented or functional programming and…
400,100,Bridge EIT/Designer,HDR,"Boston, MA",,Would prefer candidate with 2+ years of bridge design experience.Apply structural engineering and detailing techniques in the development of bridge designs.
401,101,"Analog Design Engr, Sr Staff",Synopsys,"Boston, MA 02116 (Back Bay area)",,Propose design and verification strategies that efficiently use simulator features to ensure highest quality design.Document design features and test plans.
402,102,Senior Electrical Substation Design Engineer (T&D),Tetra Tech,"Boston, MA",,"Requires effective working relationships with colleagues, officials, and associates for the purpose of discussing design problems, explaining design features…"
403,103,Cloud DevSecOps Engineer - Secure-by-Design Manager,Deloitte,"Boston, MA 02116 (Back Bay area)+2 locations",,Experience in creating a vision and authoring the design of cyber programs and methodologies.Execute on DevSecOps security engagements during different phases…
404,104,Digital Technology Full Stack Developer,Stantec,"Boston, MA",,Working knowledge of UI/UX and prototype design.Experience in the design and development of responsive websites and backend architecture.
405,105,Staff Security Engineer,Houghton Mifflin Harcourt,"Boston, MA 02110 (Central area)",,"5 years with Spring/MVC and Spring filter development and J2EE design patterns and IOC.Work closely with Application, Systems and Network engineering teams on…"
406,106,Senior RF IC Design Engineer,Silicon Labs,"Boston, MA 02210 (South Boston area)",,Guide the layout engineer through the post-layout verification.Exposure to the full cycle of design from inception to bench validation testing.
407,107,"Manager, Full Stack .NET Developer",Deloitte,"Boston, MA 02116 (Back Bay area)+2 locations",,Prepare technical design documents using enterprise standard documentation tools.Working knowledge of enterprise application architecture and design patterns.
408,108,"Senior Software Engineer, Search Interpretation",Wayfair,"Boston, MA",,Lead design and implementation of medium to large-scale projects and mentor junior engineers to develop the next generation of Wayfair engineering.
409,109,Solar Design Engineer,Nexamp,"Hybrid remote in Boston, MA 02110",,"Create conceptual design layouts and electrical diagrams for commercial scale solar arrays utilizing AutoCAD, Helios 3D and PVcase with engineering oversight."
410,110,Freelance WordPress Designer/Developer (Boston Local),The Record Co.,"Boston, MA 02118 (North Dorchester area)",,"Web design: 2 years (Required).Continually update copy, photography, page design, navigation, and overall UI of TRC’s Wordpress website in collaboration with…"
411,111,newMixed Signal Electronic Design Engineer,Expo Experts,"Boston, MA",,"Our hiring managers are looking for Mixed Signal Design Engineers.*.Meet them at The Boston Engineering, Technology, and Security Clearance **Virtual Hiring…"
412,112,Game Designer,Tilting Point,"Remote in Boston, MA",,Experience championing design decisions to leadership and stakeholders.Develop and own a feature or major gameplay design from inception through release.
413,113,Design for Additive Manufacturing Applications Engineer,Fortify,"Boston, MA",,Advise the Applications Engineering team on field-driven design and identify key areas of design optimization across Fortify's markets and applications.
414,114,Natural Gas Design Engineer,The DDS Companies,"Boston, MA",,"Minimum of 2-3 years related experience in natural gas utility design and drafting.Ability to interact with colleagues, senior engineers, project managers and…"
415,115,Front-End Developer,Azurity Pharmaceuticals,"Boston, MA",,Developing concepts and designs (interaction and visual design) for an excellent customer experience.Supervising the realization and implementation of designs.
416,116,Design and Engineering Summer Teacher,The Advent School,"Boston, MA 02108 (Beacon Hill area)",,Co-design and implement a two week engineering and design curriculum with an emphasis on guiding students through the design process.
417,117,Staff Engineer (Design),McMahon Associates,"Boston, MA 02108 (Back Bay-Beacon Hill area)",,"Complete engineering analyses and designs.Use AutoCAD 3D Civil, Microstation and other computer assisted engineering and design software/equipment to prepare…"
418,118,Full Stack JavaScript Developer,Synterex,"Remote in Boston, MA",,Work alongside graphic designers for web design features.Synterex is seeking an experienced Full Stack JavaScript Developer to deliver on our technology vision…
419,119,Project Engineer (Transportation - Design),McMahon Associates,"Boston, MA 02108 (Back Bay-Beacon Hill area)+1 location",,Use computer assisted engineering and design software and equipment to prepare engineering and design documents as necessary.Prepare and sit for P.E.
420,120,Sr. Design System Engineer I,HashiCorp,"Remote in Boston, MA",,Build relationships with engineers and designers who are adopters of the design system.Serve as a resource for other design and engineering teams on the best…
421,121,Front-End Dev/Graphic Designer,Overdrive Interactive,"Boston, MA",,"A degree in design or related field.Passion for clean design, knowledge of typography and color theory.Partner with internal teams including Creative, Account…"
422,122,Technology Design Group Engineer,Vanderweil,"Boston, MA 02210 (South Boston area)",,"Lead technology design projects with architectural project team and direct client contact to design, specify, plan and integrate security systems for corporate,…"
423,123,Software Engineer / Full Stack Developer,TechIntelli Solutions Inc,"Boston, MA 02118 (South Boston area)",,"Understanding of fundamental design principles behind a scalable application.Experience with responsive design applications (e.g., Material Design)."
424,124,"Principal Front-End Engineer, Design Systems",PathAI,"Remote in Boston, MA",,"Aesthetic. Your main tool may be code, but you should have a keen design eye and an ability to make strong design decisions in a pinch."
425,125,Design Verification Engineer (Boston),Lightmatter,"Hybrid remote in Boston, MA 02109",,"Ability to work with diverse teams of engineers and scientists.Work with architects, DV engineers, designers, and machine-learning scientists to define…"
426,126,Hiring Full Stack Developer | Python | US Citizens | Boston...,"TechIntelli Solutions, Inc.","Boston, MA 02108 (Beacon Hill area)",,"Understanding of fundamental design principles behind a scalable application.Experience with responsive design applications (e.g., Material Design)."
427,127,"Field Support & Design Engineer, Lighting",ZIO,"Boston, MA 02101",,At least 1-year experience in systems integration in AV & control design.We’re looking for a Lighting System Field Support Engineer professional that will be…
428,128,Lead Product Designer (Mobile Banking App),Recruiting From Scratch,"Remote in Boston, MA 02109",,"Our client is looking for an experienced design leader who can lead the product, design, and UX strategy.They're looking for someone to roll up their sleeves,…"
429,129,RTL Design Engineer,Lightelligence,"Hybrid remote in Boston, MA 02210",,"Work with DV team to fully exercise design state space.Collaborate with architects, designers, and software engineers to define and implement hardware…"
430,130,Full-stack developer,Experfy Inc,"Boston, MA",,Working alongside graphic designers for web design features.Experience working with graphic designers and converting designs to visual elements.
431,131,Physical Design CAD Engineer,Lightmatter,"Hybrid remote in Boston, MA",,Work with chip design teams to implement and customize design flows.It will include working in collaboration with design teams to implement and customize…
432,132,iOS Audio/Video Engineer at Interactive Music App,Recruiting From Scratch,"Remote in Boston, MA 02109",,"Collaborate with a small, tight knit team to develop a modern consumer mobile app.Create a realtime, interactive mobile music experience with video streaming,…"
433,133,"Head of Engineering, Cryptography (Cryptography Startup)",Recruiting From Scratch,"Remote in Boston, MA 02109",,Typical responsibilities include managing the design of C++ software products that leverage homomorphic encryption technology to solve our customers’ emerging…
434,134,Senior Project Engineer (Design),McMahon Associates,"Boston, MA 02108 (Back Bay-Beacon Hill area)",,Use computer assisted engineering and design software and equipment to prepare engineering and design documents as necessary.This is a full-time position.
435,135,Principal Analog Mixed Signal Design Lead,Analog Photonics,"Boston, MA 02210 (South Boston area)",,Deep knowledge in analog circuit design;Experience with Cadence Virtuoso design environments;Demonstrated track record of successful silicon designs;
436,136,Senior Project Engineer (Design),McMahon Associates,"Boston, MA 02108 (Back Bay-Beacon Hill area)",,Use computer assisted engineering and design software and equipment to prepare engineering and design documents as necessary.This is a full-time position.
437,137,Electrical Designer - Data Center Team,Harley Ellis Devereaux,"Boston, MA 02110 (Central area)",,Level 3 Electrical Engineer shall have a working knowledge of primary sectors of design including:Primary responsibilities include providing for the design and…
438,138,Full-stack developer,Experfy Inc,"Boston, MA",,Working alongside graphic designers for web design features.Experience working with graphic designers and converting designs to visual elements.
439,139,UI/UX Designer / Developer,Experfy Inc,"Boston, MA",,"Showcases your experience, storytelling and design presentation skills.Approach design challenges with curiosity and a willingness to learn."
440,140,Senior Email Developer,Plymouth Rock Assurance,"Boston, MA 02111 (Leather District area)",,"Thorough understanding of email principles (design, build, and segmentation) and email best practices (deliverability, A/B testing, dynamic content, campaign…"
441,0,"Senior Software Engineer, Front End",Google,"Chicago, IL (West Town area)",,"We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking…"
